1600 6162
1162 1201 45.58
320 360 12.56
1225 1264 48.07
207 246 8.10
1301 1342 51.07
891 932 34.97
532 571 20.86
1075 1116 42.21
795 836 31.22
204 243 7.98
98 138 3.84
1547 1588 60.73
1255 1256 49.23
1248 1289 48.98
1388 1429 54.49
761 762 29.84
1304 1305 51.16
404 444 15.84
223 224 8.73
1158 1198 45.46
1274 1313 50.00
1465 1504 57.49
491 530 19.25
664 703 26.05
639 640 25.07
956 996 37.53
962 1002 37.74
750 751 29.42
305 344 11.96
669 710 26.27
661 700 25.93
842 883 33.04
294 333 11.52
783 823 30.73
69 108 2.70
482 483 18.88
514 515 20.16
693 733 27.19
577 578 22.62
732 772 28.72
541 542 21.21
1230 1270 48.28
1402 1441 55.00
24 25 0.92
835 836 32.76
1170 1209 45.90
437 476 17.15
1251 1292 49.10
900 939 35.31
597 637 23.44
1116 1157 43.82
808 849 31.71
752 793 29.53
697 738 27.36
1489 1528 58.42
947 988 37.18
1083 1123 42.49
1237 1238 48.54
1567 1568 61.30
723 764 28.37
514 554 20.18
71 112 2.80
420 459 16.47
620 659 24.32
443 484 17.38
1543 1582 60.55
732 733 28.70
958 959 37.59
1296 1337 50.87
338 339 13.24
472 511 18.52
896 897 35.14
1142 1181 44.81
1358 1359 53.29
168 209 6.59
826 827 32.40
309 350 12.14
1395 1435 54.76
1554 1593 60.99
176 177 6.88
332 333 13.00
491 531 19.26
1082 1123 42.46
1498 1539 58.80
297 298 11.63
1256 1295 49.28
1531 1571 60.08
622 662 24.41
517 518 20.28
698 737 27.38
792 793 31.07
980 1021 38.47
728 768 28.56
743 744 29.14
401 442 15.73
266 307 10.45
213 253 8.35
1355 1396 53.20
67 68 2.61
239 279 9.39
768 807 30.12
626 627 24.55
1454 1493 57.05
1470 1510 57.70
1398 1439 54.89
560 600 21.98
1172 1211 45.98
31 72 1.23
348 388 13.66
564 604 22.12
1059 1100 41.57
147 186 5.76
1070 1071 41.98
253 292 9.91
583 584 22.86
738 777 28.95
580 621 22.77
1364 1404 53.52
365 366 14.29
429 470 16.85
1494 1535 58.64
634 673 24.88
470 471 18.43
1310 1350 51.42
833 834 32.68
637 676 25.00
122 123 4.75
1547 1548 60.70
641 681 25.14
992 1033 38.95
107 108 4.18
182 222 7.14
123 164 4.82
469 470 18.39
1441 1482 56.55
1289 1330 50.59
782 783 30.67
1315 1356 51.63
890 930 34.92
1086 1127 42.62
170 211 6.67
71 110 2.78
1333 1374 52.32
1386 1427 54.41
1203 1204 47.18
346 386 13.58
1433 1472 56.24
87 88 3.38
1424 1465 55.90
980 1019 38.45
1552 1591 60.91
310 311 12.15
894 895 35.06
1135 1174 44.53
714 754 28.03
1483 1523 58.19
1045 1085 41.00
649 688 25.45
334 375 13.11
485 486 19.00
609 650 23.90
584 585 22.90
498 499 19.52
1114 1115 43.71
1514 1553 59.42
301 340 11.80
1326 1327 52.01
756 797 29.69
1221 1262 47.93
139 178 5.44
1544 1585 60.61
1256 1257 49.27
1337 1378 52.48
55 56 2.13
1508 1549 59.20
685 724 26.86
297 337 11.65
539 579 21.15
971 1011 38.10
243 244 9.50
1557 1596 61.11
1254 1255 49.19
1545 1546 60.62
314 315 12.31
82 121 3.19
1146 1187 44.99
1516 1556 59.51
385 424 15.10
1193 1233 46.83
86 87 3.34
271 311 10.64
1462 1503 57.39
342 343 13.40
861 902 33.80
826 865 32.41
1138 1177 44.65
768 809 30.14
1113 1114 43.67
169 209 6.62
312 352 12.25
1496 1535 58.70
1011 1052 39.68
361 362 14.14
896 937 35.17
472 473 18.51
1347 1386 52.86
741 782 29.09
800 839 31.39
504 543 19.77
1011 1051 39.67
807 848 31.67
968 1008 37.98
929 970 36.46
903 944 35.45
124 125 4.83
1452 1493 56.99
377 378 14.77
479 518 18.80
854 893 33.50
246 287 9.65
1329 1368 52.14
416 456 16.32
1314 1355 51.59
652 691 25.57
860 900 33.75
488 527 19.13
587 628 23.05
971 972 38.08
1451 1490 56.93
269 310 10.57
785 824 30.80
1379 1380 54.10
297 336 11.64
777 816 30.48
983 1022 38.57
733 772 28.75
556 595 21.82
1310 1311 51.40
307 346 12.04
193 232 7.57
1396 1397 54.78
913 914 35.82
1066 1106 41.84
10 50 0.38
966 1007 37.91
1308 1347 51.33
751 791 29.48
147 187 5.77
1524 1563 59.79
1364 1365 53.50
778 819 30.54
690 729 27.06
438 479 17.21
1167 1207 45.79
999 1038 39.21
696 735 27.30
1400 1439 54.94
925 965 36.29
1044 1084 40.96
74 75 2.89
265 305 10.40
644 645 25.24
562 602 22.04
536 576 21.03
407 446 15.95
948 987 37.20
219 258 8.58
721 762 28.29
25 64 0.97
865 905 33.95
189 230 7.43
409 449 16.04
326 365 12.77
804 844 31.54
107 146 4.19
769 809 30.17
895 896 35.10
697 736 27.34
707 746 27.74
516 517 20.24
1276 1317 50.10
1171 1212 45.96
568 569 22.26
46 86 1.79
390 429 15.30
379 419 14.87
952 991 37.36
619 660 24.30
1047 1086 41.07
953 992 37.40
1395 1436 54.77
144 183 5.64
1375 1416 53.97
1164 1205 45.68
685 686 26.85
523 524 20.49
1239 1280 48.65
581 582 22.78
1393 1433 54.68
838 879 32.91
809 849 31.74
608 648 23.85
1226 1227 48.10
515 516 20.20
1392 1393 54.62
1192 1231 46.78
707 748 27.76
945 986 37.10
232 272 9.11
1454 1455 57.04
655 656 25.68
525 564 20.58
983 1023 38.58
1254 1295 49.22
453 493 17.77
1549 1589 60.80
214 253 8.38
496 497 19.44
252 292 9.88
185 226 7.27
814 854 31.94
1265 1266 49.63
403 442 15.79
220 261 8.64
1109 1150 43.54
1230 1269 48.27
682 721 26.74
937 976 36.76
464 505 18.22
807 846 31.65
1299 1300 50.96
1088 1128 42.69
1322 1362 51.87
1195 1196 46.89
1009 1049 39.59
164 205 6.43
1272 1313 49.94
1484 1485 58.21
1154 1155 45.28
1032 1073 40.52
239 280 9.40
191 192 7.48
1028 1067 40.34
1447 1487 56.78
605 644 23.72
1468 1507 57.61
1137 1176 44.61
177 178 6.92
354 395 13.91
659 699 25.86
209 210 8.17
1198 1238 47.03
453 492 17.76
1323 1362 51.90
1206 1207 47.30
1158 1159 45.44
601 642 23.58
106 146 4.16
241 242 9.43
1056 1096 41.44
915 916 35.90
1300 1301 51.00
121 161 4.73
222 262 8.71
110 149 4.31
1050 1051 41.18
85 126 3.33
823 864 32.31
742 783 29.13
1147 1188 45.03
955 996 37.50
419 460 16.45
968 1009 37.99
1333 1373 52.31
1079 1119 42.36
770 809 30.20
1510 1550 59.27
686 726 26.91
1037 1078 40.72
886 925 34.75
319 320 12.51
1457 1458 57.16
1153 1154 45.24
1533 1534 60.14
177 217 6.94
901 940 35.35
421 462 16.53
1023 1062 40.14
105 145 4.12
893 934 35.05
829 830 32.52
1058 1098 41.52
691 731 27.11
1542 1581 60.51
531 570 20.82
1530 1531 60.02
900 941 35.33
1442 1482 56.58
851 852 33.37
198 199 7.76
439 480 17.25
1324 1364 51.95
331 332 12.96
1121 1162 43.99
1020 1059 40.02
1043 1083 40.92
912 951 35.79
1021 1061 40.07
1345 1385 52.79
129 130 5.03
704 705 27.61
1271 1310 49.88
1348 1387 52.90
716 757 28.12
1343 1384 52.72
705 706 27.65
1053 1092 41.31
944 983 37.04
1377 1418 54.05
5 44 0.17
755 795 29.64
1068 1069 41.90
733 734 28.74
708 749 27.80
1019 1058 39.98
588 589 23.06
1319 1360 51.79
197 236 7.73
1350 1351 52.97
500 541 19.63
254 293 9.95
547 548 21.45
1342 1382 52.67
1093 1133 42.89
273 313 10.72
166 206 6.50
908 949 35.65
1248 1249 48.95
1553 1593 60.96
460 461 18.03
548 588 21.51
844 883 33.10
358 359 14.04
171 210 6.69
1178 1217 46.22
83 122 3.23
906 947 35.57
1529 1530 59.98
1358 1398 53.31
157 158 6.15
289 330 11.34
45 86 1.76
21 60 0.81
467 468 18.31
216 217 8.45
588 628 23.08
366 367 14.33
1449 1488 56.85
1032 1033 40.49
1362 1402 53.44
884 923 34.67
1377 1416 54.03
229 270 9.00
83 84 3.22
72 113 2.84
1394 1395 54.70
759 798 29.79
1181 1182 46.33
245 284 9.59
850 889 33.34
153 154 5.99
1543 1544 60.54
248 288 9.72
867 908 34.04
1298 1338 50.94
273 314 10.73
1200 1239 47.09
212 251 8.30
563 564 22.06
781 822 30.66
592 631 23.23
67 106 2.62
1126 1127 44.16
1598 1599 61.61
206 245 8.06
1573 1574 61.36
1208 1209 47.38
1515 1555 59.47
99 100 3.86
1187 1226 46.58
1369 1408 53.71
1504 1543 59.02
21 62 0.83
1535 1575 60.24
415 454 16.27
507 546 19.89
874 915 34.32
464 465 18.19
133 134 5.19
319 358 12.52
550 590 21.59
1388 1428 54.48
1581 1582 61.44
1371 1410 53.79
1539 1578 60.39
341 382 13.39
1339 1378 52.54
316 355 12.40
477 517 18.73
1196 1235 46.94
328 368 12.86
111 112 4.34
1087 1088 42.63
1163 1164 45.61
211 252 8.28
439 440 17.22
1156 1157 45.36
1196 1197 46.93
1332 1371 52.26
432 472 16.96
1147 1148 45.00
403 443 15.80
1136 1176 44.58
982 1022 38.54
1406 1446 55.17
121 122 4.72
1075 1076 42.18
916 957 35.97
776 777 30.43
554 555 21.73
988 989 38.76
9 48 0.33
1047 1048 41.06
136 137 5.31
1097 1138 43.06
221 222 8.65
668 707 26.21
897 937 35.20
1393 1434 54.69
1217 1258 47.77
1505 1544 59.06
892 893 34.98
1062 1102 41.68
1309 1350 51.39
1099 1100 43.11
475 515 18.65
1134 1175 44.51
14 53 0.53
954 993 37.44
1268 1309 49.78
780 781 30.59
993 994 38.96
684 685 26.81
1516 1555 59.50
1047 1087 41.08
126 127 4.91
1518 1559 59.60
145 146 5.67
656 657 25.72
1038 1079 40.76
731 770 28.67
269 308 10.55
1044 1085 40.97
1450 1490 56.90
785 825 30.81
725 766 28.45
723 762 28.35
47 87 1.83
510 511 20.00
459 460 17.99
971 1012 38.11
979 1020 38.43
274 314 10.76
343 383 13.46
1193 1232 46.82
185 186 7.24
712 751 27.94
1532 1572 60.12
262 301 10.27
1438 1477 56.44
1076 1077 42.22
125 126 4.87
1119 1120 43.91
314 355 12.34
23 24 0.88
1525 1565 59.84
834 874 32.74
1276 1277 50.07
612 653 24.02
194 195 7.60
217 218 8.49
1448 1487 56.81
764 803 29.96
902 942 35.40
907 947 35.60
952 993 37.38
205 244 8.02
381 421 14.95
465 466 18.23
78 118 3.07
576 615 22.59
747 788 29.33
290 291 11.35
991 1031 38.90
594 595 23.30
679 718 26.65
1226 1266 48.12
862 863 33.81
1195 1235 46.91
341 342 13.36
335 374 13.13
741 742 29.06
331 371 12.98
1224 1265 48.05
126 165 4.92
363 403 14.23
660 699 25.89
1267 1307 49.73
704 744 27.63
1507 1548 59.16
828 869 32.51
931 972 36.54
1101 1142 43.22
1117 1157 43.85
796 836 31.25
728 769 28.57
313 314 12.27
515 554 20.21
565 605 22.16
262 303 10.29
76 115 2.98
675 676 26.48
165 205 6.46
672 673 26.36
1461 1462 57.32
26 66 1.02
1204 1205 47.22
732 773 28.73
247 287 9.68
1522 1561 59.71
58 99 2.28
300 340 11.77
1338 1378 52.51
373 414 14.64
84 123 3.27
420 421 16.46
227 266 8.90
500 501 19.60
1099 1138 43.12
237 238 9.29
1179 1220 46.28
1270 1309 49.84
333 372 13.05
1025 1026 40.21
397 436 15.58
762 801 29.88
1452 1492 56.98
25 65 0.98
1245 1286 48.86
360 400 14.13
723 724 28.34
1463 1504 57.43
582 622 22.84
963 1004 37.79
54 94 2.11
1199 1240 47.08
621 662 24.38
71 72 2.77
1173 1212 46.02
1244 1283 48.80
1130 1131 44.32
285 286 11.15
239 278 9.38
1109 1149 43.53
1199 1239 47.07
83 123 3.24
335 336 13.12
587 627 23.04
852 853 33.41
1435 1436 56.31
250 291 9.81
301 341 11.81
334 374 13.10
1210 1251 47.49
491 532 19.27
1166 1207 45.76
1123 1163 44.06
1419 1460 55.70
808 847 31.69
919 960 36.09
133 172 5.20
1523 1562 59.75
1198 1239 47.04
1266 1306 49.69
345 384 13.53
973 1013 38.18
62 63 2.41
1015 1054 39.82
634 675 24.90
1578 1579 61.41
1519 1559 59.63
73 114 2.88
1518 1558 59.59
1450 1451 56.88
288 329 11.30
1124 1125 44.08
750 790 29.44
167 207 6.54
357 396 14.01
1237 1277 48.56
1455 1494 57.09
973 974 38.16
567 608 22.25
1003 1042 39.34
1031 1072 40.48
1072 1111 42.07
874 914 34.31
1124 1164 44.10
1305 1346 51.23
491 492 19.24
1166 1206 45.75
710 749 27.86
873 913 34.27
349 388 13.69
18 59 0.71
110 151 4.33
988 1027 38.77
598 638 23.48
997 1037 39.14
1543 1584 60.57
638 678 25.05
62 101 2.42
713 752 27.98
1112 1152 43.65
1325 1366 52.00
669 709 26.26
232 271 9.10
419 458 16.43
152 153 5.95
877 916 34.42
724 725 28.38
45 85 1.75
16 56 0.62
1208 1249 47.41
1414 1453 55.48
1358 1399 53.32
1247 1288 48.94
1529 1569 60.00
393 433 15.43
167 168 6.52
697 698 27.33
444 445 17.39
288 327 11.28
226 265 8.86
1128 1168 44.26
523 563 20.51
1526 1565 59.87
1288 1329 50.55
1445 1485 56.70
1278 1279 50.15
1353 1394 53.12
244 285 9.57
234 274 9.19
1354 1394 53.15
848 849 33.25
149 150 5.83
695 696 27.25
1590 1591 61.53
1321 1361 51.83
1489 1490 58.41
334 335 13.08
512 553 20.11
228 269 8.96
169 208 6.61
797 798 31.27
888 889 34.82
683 723 26.79
869 909 34.11
506 545 19.85
527 568 20.68
785 826 30.82
372 373 14.57
946 987 37.14
669 708 26.25
1555 1595 61.04
1387 1426 54.43
44 45 1.69
1210 1211 47.46
1587 1588 61.50
1107 1108 43.43
598 637 23.47
525 565 20.59
1093 1134 42.90
17 57 0.66
805 806 31.56
591 632 23.21
1263 1264 49.55
1374 1413 53.91
308 309 12.07
372 412 14.59
1468 1508 57.62
1373 1412 53.87
979 1019 38.42
1326 1365 52.02
153 193 6.01
1067 1108 41.89
1280 1320 50.24
1452 1453 56.96
105 146 4.13
638 639 25.03
322 323 12.60
1262 1303 49.54
620 660 24.33
452 492 17.73
950 990 37.29
1413 1414 55.43
66 107 2.60
1526 1527 59.86
1327 1328 52.05
1340 1380 52.59
1024 1064 40.19
327 368 12.83
1220 1259 47.87
771 810 30.24
849 890 33.32
439 479 17.24
1181 1222 46.36
318 357 12.48
1490 1491 58.45
1446 1447 56.72
1258 1298 49.37
53 94 2.08
1094 1135 42.94
216 256 8.47
299 339 11.73
213 252 8.34
791 792 31.03
475 516 18.66
1485 1524 58.26
963 964 37.76
966 967 37.88
1528 1529 59.94
646 647 25.32
661 662 25.92
85 86 3.30
1443 1483 56.62
5 45 0.18
1491 1531 58.51
1575 1576 61.38
665 666 26.08
355 396 13.95
628 669 24.66
547 587 21.47
857 858 33.61
1246 1247 48.87
904 944 35.48
1162 1203 45.60
304 344 11.93
1126 1165 44.17
1541 1542 60.46
754 755 29.58
293 294 11.47
926 965 36.32
1199 1200 47.05
1376 1377 53.98
175 215 6.86
523 562 20.50
885 925 34.72
572 612 22.44
870 909 34.14
389 428 15.26
774 813 30.36
1306 1346 51.26
295 334 11.56
608 649 23.86
1279 1320 50.22
1396 1437 54.81
100 141 3.93
930 971 36.50
132 171 5.16
1122 1162 44.02
146 147 5.71
920 959 36.10
1343 1382 52.70
391 431 15.35
1475 1515 57.90
177 218 6.95
642 683 25.19
298 339 11.70
607 646 23.80
167 208 6.55
1305 1306 51.20
257 298 10.09
749 790 29.41
1037 1076 40.70
902 941 35.39
309 349 12.13
56 96 2.19
486 526 19.06
943 944 36.99
1059 1099 41.56
398 437 15.62
674 714 26.46
192 233 7.55
958 997 37.60
914 915 35.86
324 364 12.70
1180 1219 46.30
442 483 17.34
1292 1293 50.68
1213 1253 47.60
113 114 4.42
505 506 19.80
1230 1231 48.26
302 341 11.84
205 245 8.03
597 598 23.42
251 290 9.83
428 429 16.78
1309 1310 51.36
1325 1364 51.98
33 34 1.28
1016 1017 39.85
282 322 11.05
881 882 34.55
149 189 5.85
1428 1469 56.06
261 300 10.23
825 866 32.39
186 187 7.28
1158 1199 45.47
827 866 32.45
819 860 32.15
1062 1063 41.66
1086 1087 42.59
544 583 21.34
180 219 7.05
1381 1421 54.20
830 831 32.56
713 753 27.99
252 253 9.86
1464 1503 57.45
960 1000 37.68
1553 1594 60.97
272 311 10.67
1133 1173 44.46
586 587 22.98
851 891 33.39
933 974 36.62
169 210 6.63
957 997 37.57
862 902 33.83
1386 1425 54.39
665 705 26.10
722 763 28.33
596 597 23.38
1422 1463 55.82
1361 1402 53.41
709 750 27.84
693 694 27.17
709 710 27.81
238 277 9.34
1027 1028 40.29
1167 1208 45.80
1335 1375 52.39
986 987 38.68
1565 1566 61.28
11 12 0.40
1073 1074 42.10
1359 1398 53.34
819 820 32.12
598 639 23.49
974 1013 38.21
79 120 3.12
527 567 20.67
339 340 13.28
1029 1030 40.37
1084 1124 42.53
876 916 34.39
924 965 36.26
1413 1454 55.46
1052 1093 41.29
203 243 7.95
484 523 18.97
1467 1508 57.59
421 422 16.50
1425 1464 55.92
980 1020 38.46
1273 1313 49.97
1427 1467 56.01
1137 1178 44.63
1458 1498 57.22
1129 1168 44.29
652 693 25.59
1271 1272 49.87
196 237 7.71
1033 1072 40.54
1435 1474 56.32
1397 1438 54.85
415 416 16.26
579 580 22.70
373 412 14.62
1236 1237 48.50
1553 1554 60.94
535 536 20.97
253 293 9.92
1462 1463 57.36
775 776 30.39
537 538 21.05
708 709 27.77
665 704 26.09
141 182 5.54
773 774 30.31
780 820 30.61
581 621 22.80
452 491 17.72
420 460 16.48
747 786 29.31
366 407 14.36
992 993 38.92
847 886 33.22
1423 1462 55.84
543 583 21.31
921 922 36.12
34 75 1.35
931 971 36.53
266 305 10.43
115 116 4.50
174 213 6.81
1041 1082 40.85
1174 1213 46.06
432 433 16.94
1111 1112 43.59
1380 1381 54.14
1317 1357 51.70
917 956 35.99
312 351 12.24
447 448 17.51
1193 1234 46.84
797 836 31.28
276 277 10.82
240 280 9.42
661 701 25.94
1460 1500 57.30
766 767 30.03
678 679 26.60
577 618 22.65
1220 1261 47.89
1268 1308 49.77
1350 1390 52.99
1027 1068 40.32
330 370 12.94
1462 1501 57.37
674 713 26.45
1558 1597 61.15
429 469 16.84
835 876 32.79
1266 1267 49.67
236 275 9.26
478 479 18.75
186 227 7.31
514 555 20.19
865 906 33.96
1342 1343 52.65
949 990 37.26
30 71 1.19
834 873 32.73
11 50 0.41
982 983 38.52
769 808 30.16
202 242 7.91
202 203 7.89
1335 1374 52.38
793 794 31.11
1259 1298 49.40
836 877 32.83
899 939 35.28
1425 1426 55.91
477 478 18.71
403 404 15.78
966 1006 37.90
952 992 37.37
313 352 12.28
652 653 25.56
1464 1465 57.44
1021 1022 40.05
1010 1051 39.64
1034 1035 40.57
877 918 34.44
67 107 2.63
1143 1183 44.86
606 646 23.77
1078 1117 42.31
458 459 17.95
352 392 13.82
1255 1295 49.25
1518 1519 59.57
1050 1090 41.20
1340 1341 52.57
380 419 14.90
1379 1419 54.12
183 184 7.16
404 445 15.85
746 786 29.28
128 169 5.02
227 268 8.92
70 71 2.73
909 950 35.69
555 594 21.78
894 935 35.09
286 287 11.19
1348 1389 52.92
27 66 1.05
1067 1107 41.88
290 331 11.38
78 119 3.08
1206 1246 47.32
568 607 22.27
414 415 16.22
691 732 27.12
1306 1345 51.25
874 913 34.30
910 951 35.73
503 542 19.73
1061 1101 41.64
545 584 21.38
783 784 30.71
1270 1311 49.86
53 92 2.06
422 462 16.56
1496 1537 58.72
1291 1292 50.64
1372 1411 53.83
1020 1060 40.03
735 775 28.84
1119 1160 43.94
699 738 27.42
32 73 1.27
817 856 32.05
740 780 29.04
172 213 6.75
429 468 16.83
1554 1594 61.00
268 269 10.50
1330 1331 52.17
135 176 5.30
453 454 17.75
1511 1512 59.29
1472 1513 57.79
890 929 34.91
123 162 4.80
1186 1226 46.55
872 911 34.22
1107 1147 43.45
1011 1050 39.66
368 408 14.43
358 398 14.06
564 565 22.10
63 104 2.48
93 133 3.64
1402 1403 54.99
1130 1170 44.34
1485 1526 58.28
649 689 25.46
892 931 34.99
1306 1307 51.24
575 614 22.55
1408 1448 55.25
497 536 19.49
4 45 0.15
462 501 18.12
838 839 32.88
1323 1364 51.92
1110 1151 43.58
157 196 6.16
1045 1086 41.01
1323 1324 51.89
1095 1134 42.96
1060 1099 41.59
1553 1592 60.95
528 567 20.70
1397 1398 54.82
955 994 37.48
1209 1250 47.45
117 156 4.59
282 323 11.06
275 314 10.79
1278 1318 50.17
160 199 6.27
1269 1309 49.81
1176 1217 46.16
549 590 21.56
1050 1089 41.19
1131 1132 44.36
378 418 14.83
1032 1072 40.51
806 845 31.61
1185 1224 46.50
889 928 34.87
422 463 16.57
1386 1387 54.38
541 582 21.24
1014 1054 39.79
515 556 20.23
224 265 8.80
503 543 19.74
1213 1254 47.61
490 530 19.22
1035 1076 40.64
641 682 25.15
613 614 24.03
856 857 33.57
1083 1124 42.50
779 780 30.55
79 118 3.10
905 945 35.52
611 651 23.97
623 664 24.46
1330 1369 52.18
1465 1466 57.48
50 51 1.93
1463 1464 57.40
637 677 25.01
1106 1146 43.41
378 417 14.82
125 166 4.90
1285 1325 50.42
936 937 36.71
1151 1190 45.17
374 375 14.65
1340 1381 52.60
1485 1486 58.25
1574 1575 61.37
1434 1475 56.30
1265 1305 49.65
729 730 28.58
765 804 30.00
363 402 14.22
394 395 15.45
758 799 29.77
780 819 30.60
1564 1565 61.27
890 891 34.90
1423 1424 55.83
1074 1113 42.15
1299 1340 50.99
517 558 20.31
1022 1062 40.11
999 1039 39.22
1443 1484 56.63
486 525 19.05
462 503 18.14
1171 1172 45.93
719 759 28.23
98 139 3.85
1356 1396 53.23
968 1007 37.97
1258 1297 49.36
1238 1277 48.59
396 397 15.53
1407 1408 55.19
489 528 19.17
407 408 15.94
708 748 27.79
381 382 14.93
829 870 32.55
298 338 11.69
257 297 10.08
769 810 30.18
1293 1334 50.75
477 516 18.72
1544 1583 60.59
1352 1391 53.06
1122 1163 44.03
748 749 29.34
866 867 33.97
618 619 24.23
531 572 20.84
345 346 13.52
127 168 4.98
34 35 1.32
896 936 35.16
688 728 26.99
1042 1082 40.88
333 374 13.07
825 826 32.36
972 1012 38.14
889 929 34.88
1327 1368 52.08
675 715 26.50
1172 1173 45.97
215 254 8.42
395 396 15.49
1143 1144 44.84
1434 1474 56.29
1070 1111 42.01
423 463 16.60
861 901 33.79
1358 1397 53.30
538 539 21.09
1011 1012 39.65
484 524 18.98
929 969 36.45
1305 1344 51.21
995 1034 39.05
497 537 19.50
53 93 2.07
857 898 33.64
1139 1178 44.69
462 463 18.11
1557 1598 61.13
318 358 12.49
1557 1558 61.10
603 642 23.64
155 195 6.09
1390 1429 54.55
1024 1063 40.18
370 411 14.52
1418 1457 55.64
1088 1129 42.70
153 192 6.00
1091 1131 42.81
3 44 0.11
1058 1059 41.50
108 147 4.23
201 202 7.86
339 378 13.29
60 61 2.33
624 625 24.47
1582 1583 61.45
203 244 7.96
1436 1475 56.36
110 111 4.30
197 238 7.75
821 822 32.20
1284 1324 50.38
1325 1326 51.97
747 787 29.32
601 602 23.56
411 412 16.10
839 880 32.95
1170 1210 45.91
629 630 24.67
585 625 22.96
58 97 2.26
1195 1234 46.90
218 257 8.54
1413 1452 55.44
1471 1472 57.72
1145 1184 44.93
563 602 22.07
1098 1139 43.10
210 251 8.24
490 529 19.21
758 759 29.74
221 260 8.66
917 958 36.01
476 477 18.67
1576 1577 61.39
1335 1336 52.37
1488 1529 58.40
1073 1114 42.13
