10000 39402
5874 5875 233.18
1890 1891 75.02
8958 9057 355.62
31 132 1.23
4776 4875 189.60
2918 3019 115.84
4330 4431 171.90
5601 5602 222.33
4314 4413 171.24
5874 5974 233.20
9701 9801 385.11
3800 3899 150.85
8602 8701 341.47
9565 9666 379.74
7344 7444 291.55
1505 1506 59.71
5012 5113 198.97
8390 8490 333.09
5649 5750 224.27
3082 3182 122.36
6341 6441 251.73
6381 6482 253.34
5300 5399 210.40
4911 5010 194.94
4850 4951 192.55
9349 9449 371.15
6183 6184 245.45
3014 3115 119.65
464 565 18.43
7021 7122 278.73
6631 6632 263.22
5657 5658 224.56
968 1067 38.42
4569 4668 181.38
3273 3274 129.92
440 541 17.47
552 653 21.92
9396 9495 373.02
3765 3864 149.46
8862 8963 351.83
4139 4140 164.29
3160 3161 125.43
6700 6799 265.98
108 109 4.25
5564 5663 220.88
2835 2936 112.55
6496 6497 257.88
9060 9061 359.66
4054 4155 160.95
3206 3306 127.26
8889 8990 352.91
5324 5425 211.36
7496 7596 297.60
6501 6601 258.07
2104 2205 83.52
920 1020 36.51
7421 7422 294.58
4189 4190 166.29
5089 5190 202.05
1054 1155 41.85
6364 6463 252.64
1493 1593 59.28
7782 7783 308.93
2632 2633 104.46
4665 4764 185.19
5654 5655 224.44
2942 3043 116.80
3153 3154 125.15
3730 3831 148.08
413 514 16.39
6287 6388 249.61
1017 1018 40.34
8102 8103 321.61
7681 7682 304.92
2644 2745 104.97
5919 6020 234.98
3492 3591 138.63
4459 4558 177.01
8189 8288 325.10
603 704 23.93
1864 1965 74.01
1583 1683 62.85
9430 9530 374.36
827 927 32.82
8819 8919 350.10
6012 6111 238.65
1115 1215 44.25
2414 2513 95.81
2462 2562 97.74
7327 7426 290.86
4460 4461 177.04
5005 5105 198.68
6828 6929 271.07
8557 8657 339.71
2053 2054 81.48
4880 4881 193.72
472 573 18.75
3885 3986 154.25
9461 9560 375.59
1875 1974 74.43
2081 2180 82.61
5912 6011 234.68
4399 4498 174.64
5358 5459 212.72
1724 1725 68.41
7712 7813 306.16
5135 5236 203.86
6402 6403 254.12
8866 8967 351.99
2070 2170 82.18
5652 5752 224.38
7354 7355 291.93
9255 9356 367.43
3123 3124 123.95
1498 1597 59.47
7450 7551 295.77
1920 1921 76.19
5236 5335 207.85
2846 2847 112.96
4045 4146 160.59
191 291 7.59
2314 2414 91.85
5596 5696 222.17
4568 4668 181.35
1372 1473 54.48
2993 3093 118.83
6791 6891 269.61
6278 6279 249.22
1327 1427 52.67
3369 3370 133.73
1362 1463 54.08
63 162 2.49
7832 7932 310.92
400 499 15.87
7844 7945 311.41
7100 7200 281.87
2547 2548 101.09
2825 2924 112.13
6874 6973 272.89
8427 8528 334.55
1226 1326 48.66
7237 7338 287.31
4076 4077 161.80
8416 8517 334.11
6263 6364 248.65
5803 5902 230.35
136 236 5.39
3080 3081 122.26
3996 4097 158.66
6818 6819 270.64
3846 3945 152.67
6271 6371 248.96
793 892 31.48
6980 7081 277.12
8490 8491 337.04
1296 1396 51.46
9221 9321 366.06
8183 8184 324.85
281 382 11.17
8530 8629 338.62
7059 7159 280.24
6733 6834 267.30
8922 9021 354.18
6068 6167 240.89
1843 1943 73.16
6772 6773 268.83
5396 5496 214.23
3787 3886 150.34
3087 3188 122.57
8100 8200 321.57
6658 6757 264.31
2457 2458 97.52
6064 6065 240.72
3562 3563 141.39
9655 9754 383.29
3779 3880 150.04
6206 6306 246.36
397 398 15.75
3451 3550 136.99
2167 2266 86.02
5494 5593 218.11
8996 9096 357.15
2128 2229 84.48
4042 4142 160.46
30 131 1.19
5776 5777 229.29
4261 4262 169.14
1864 1865 73.98
1149 1249 45.61
4886 4887 193.96
3932 3933 156.07
4280 4281 169.90
7295 7296 289.60
7111 7210 282.28
6941 7041 275.55
3676 3777 145.95
1044 1143 41.43
4689 4788 186.15
8825 8924 350.33
5546 5645 220.16
9370 9469 371.98
2079 2178 82.53
2271 2370 90.15
1435 1534 56.95
7159 7259 284.21
362 363 14.35
368 468 14.61
2022 2122 80.26
3123 3224 123.98
3719 3818 147.62
1027 1028 40.74
1184 1283 47.00
5385 5386 213.77
9791 9892 388.72
7195 7294 285.64
5538 5638 219.85
1867 1968 74.13
4639 4640 184.14
1562 1563 61.99
1179 1278 46.80
3112 3212 123.53
929 1028 36.86
4012 4111 159.25
1259 1358 49.97
7347 7447 291.67
5315 5414 210.98
7457 7458 296.02
5122 5222 203.33
3036 3037 120.50
1521 1621 60.37
1974 2074 78.37
1456 1557 57.81
4185 4186 166.13
3461 3561 137.40
1169 1270 46.42
1680 1681 66.68
8910 8911 353.69
6690 6789 265.59
9517 9518 377.79
2564 2665 101.80
56 57 2.20
5697 5797 226.18
1132 1133 44.91
54 154 2.14
3083 3184 122.41
6292 6393 249.81
9258 9357 367.53
9118 9217 361.96
5387 5388 213.85
9947 9948 393.50
4610 4709 182.99
9849 9949 391.00
3351 3451 133.03
4404 4405 174.80
7090 7191 281.49
4725 4826 187.58
6048 6149 240.11
334 433 13.24
918 919 36.41
4915 4916 195.09
8291 8391 329.16
67 167 2.66
2333 2334 92.59
7348 7349 291.69
6878 6977 273.05
4042 4043 160.44
8106 8107 321.77
1976 2075 78.44
8384 8485 332.86
3756 3855 149.10
561 562 22.25
5389 5488 213.94
6186 6287 245.60
4869 4969 193.30
2727 2827 108.25
889 988 35.29
8577 8578 340.49
6231 6330 247.35
5068 5069 201.18
5976 6075 237.24
3598 3697 142.84
3504 3604 139.09
8269 8369 328.28
9764 9864 387.63
7436 7537 295.21
6132 6233 243.44
3374 3475 133.96
4350 4450 172.69
1308 1309 51.89
5750 5850 228.27
4922 4923 195.37
9332 9431 370.46
916 1017 36.36
2314 2415 91.86
9908 9909 393.11
1495 1594 59.35
2881 2982 114.39
1682 1781 66.77
455 456 18.04
4599 4700 182.60
4991 4992 198.13
8453 8554 335.59
8188 8289 325.08
4790 4890 190.17
5210 5309 206.81
3455 3456 137.14
5452 5553 216.45
4969 5068 197.26
5253 5254 208.52
6898 6997 273.85
7293 7294 289.52
1523 1524 60.43
3393 3492 134.70
4065 4164 161.37
7442 7542 295.44
5261 5361 208.86
8128 8129 322.65
7225 7325 286.82
3388 3487 134.50
72 173 2.87
6579 6678 261.18
5497 5498 218.22
8426 8526 334.50
2746 2845 109.00
2358 2458 93.61
6107 6108 242.41
3785 3886 150.28
9110 9111 361.63
7318 7417 290.50
1698 1699 67.40
8381 8482 332.74
4020 4120 159.58
1346 1447 53.44
3721 3821 147.71
985 1085 39.11
5117 5217 203.13
5877 5977 233.32
7467 7566 296.43
7329 7330 290.93
5844 5845 231.98
1065 1165 42.28
4729 4829 187.73
528 529 20.93
9623 9624 382.00
1004 1005 39.82
4131 4232 164.00
6498 6599 257.99
784 885 31.14
1658 1758 65.82
6225 6226 247.10
5351 5452 212.44
2654 2754 105.36
3418 3518 135.68
8420 8519 334.25
5644 5645 224.04
4525 4624 179.62
5716 5717 226.89
5962 5963 236.67
6725 6726 266.95
5123 5222 203.36
3040 3139 120.67
830 929 32.93
5391 5490 214.02
9247 9346 367.09
3464 3564 137.52
1497 1596 59.43
6289 6290 249.66
8815 8915 349.94
2543 2643 100.95
8104 8203 321.70
952 1051 37.78
1338 1339 53.09
160 259 6.34
7975 8074 316.60
2515 2614 99.82
5373 5473 213.31
1619 1718 64.25
7874 7875 312.58
5133 5134 203.75
1807 1908 71.73
1289 1390 51.19
2728 2828 108.29
2039 2139 80.94
1147 1148 45.51
5004 5105 198.65
5703 5802 226.38
5518 5618 219.05
1152 1252 45.73
1242 1343 49.31
1895 1994 75.23
7343 7344 291.49
2607 2608 103.46
5772 5871 229.14
3573 3674 141.86
8855 8955 351.54
3171 3172 125.87
8957 8958 355.57
6544 6545 259.77
9379 9479 372.35
4659 4760 184.97
507 608 20.12
7851 7950 311.67
9896 9897 392.86
4764 4765 189.11
9628 9727 382.21
9076 9175 360.31
6319 6419 250.85
7480 7581 296.97
1381 1482 54.84
9108 9209 361.58
4023 4123 159.70
8052 8153 319.67
2509 2609 99.59
6490 6491 257.64
5528 5529 219.43
4250 4351 168.73
9859 9959 391.40
6672 6771 264.87
4670 4771 185.41
3139 3140 124.59
1591 1592 63.15
4380 4479 173.88
7667 7768 304.39
1342 1442 53.27
1686 1787 66.95
1254 1354 49.78
6287 6288 249.58
8954 9053 355.46
3724 3824 147.83
6117 6218 242.84
7361 7460 292.22
8663 8764 343.93
3414 3513 135.51
1499 1598 59.51
6258 6358 248.44
1538 1539 61.03
1565 1566 62.11
4190 4290 166.35
6567 6666 260.70
8592 8693 341.12
3373 3474 133.92
5001 5101 198.52
7686 7785 305.13
1429 1529 56.72
5733 5832 227.58
6947 7048 275.80
3964 4063 157.36
7588 7688 301.25
9235 9336 366.63
5445 5446 216.14
1090 1189 43.27
843 944 33.47
464 564 18.42
5465 5566 216.97
7497 7597 297.64
454 455 18.00
720 820 28.57
5677 5776 225.37
620 719 24.59
2901 2902 115.14
6175 6275 245.15
7609 7710 302.07
5158 5259 204.78
5642 5741 223.97
9031 9132 358.53
7807 7908 309.93
4844 4944 192.30
1420 1521 56.37
1238 1337 49.13
7688 7789 305.23
8014 8115 318.15
3114 3214 123.61
4245 4345 168.52
1894 1993 75.19
3488 3489 138.46
4827 4926 191.61
6814 6913 270.49
3284 3385 130.39
736 835 29.20
372 472 14.77
3377 3477 134.07
8434 8533 334.81
8889 8989 352.90
2318 2417 92.00
4073 4173 161.70
3432 3531 136.23
4108 4208 163.07
6441 6540 255.69
8965 9066 355.92
1577 1678 62.62
3327 3427 132.07
8883 8982 352.65
1654 1753 65.65
1805 1904 71.63
1788 1888 70.99
4756 4757 188.79
3924 4023 155.76
5887 5987 233.72
1760 1860 69.87
510 610 20.23
4067 4166 161.45
9885 9886 392.42
3839 3840 152.38
4576 4677 181.68
5450 5451 216.34
8845 8946 351.15
2000 2099 79.39
1819 1920 72.21
8186 8287 325.00
6435 6534 255.45
2256 2357 89.57
9461 9462 375.58
6995 7094 277.70
3722 3723 147.73
3313 3412 131.50
4917 5016 195.18
5959 6058 236.56
5649 5748 224.25
7760 7859 308.06
8266 8367 328.17
419 519 16.62
4636 4736 184.04
1595 1695 63.33
6882 6981 273.21
630 729 24.99
8412 8511 333.93
8341 8440 331.12
77 177 3.06
4688 4788 186.12
7617 7718 302.39
9621 9721 381.94
9594 9694 380.89
5795 5895 230.07
4377 4478 173.78
674 773 26.75
5298 5398 210.34
7045 7146 279.69
697 798 27.69
8062 8063 320.04
166 265 6.58
1633 1732 64.81
7353 7453 291.91
6941 7042 275.56
9365 9466 371.80
5399 5400 214.33
724 725 28.71
8611 8710 341.83
8975 9075 356.31
7360 7361 292.17
1701 1801 67.51
5946 6046 236.05
4388 4487 174.20
4712 4813 187.06
2554 2654 101.39
2564 2565 101.77
7892 7991 313.31
3975 4074 157.80
4988 4989 198.01
7533 7632 299.04
8032 8132 318.86
2630 2729 104.39
47 148 1.87
4089 4188 162.33
9371 9372 372.01
4986 5085 197.94
8178 8279 324.68
4227 4327 167.80
9171 9172 364.07
3420 3519 135.75
2024 2125 80.35
3516 3616 139.57
6780 6880 269.17
1662 1763 65.99
4919 5019 195.27
9291 9390 368.85
1196 1297 47.50
1896 1997 75.29
3596 3696 142.77
3242 3341 128.69
8309 8409 329.85
1822 1922 72.32
8986 9086 356.75
5939 6040 235.78
1991 2092 79.06
3827 3928 151.93
6910 6911 274.29
3698 3799 146.83
1108 1109 43.95
9678 9779 384.23
193 294 7.68
2575 2676 102.24
4674 4773 185.55
8995 8996 357.09
3212 3313 127.51
5244 5345 208.19
5564 5565 220.87
5727 5826 227.34
3247 3348 128.91
263 362 10.43
8015 8114 318.17
3154 3253 125.20
8770 8871 348.18
9233 9334 366.55
73 172 2.89
8411 8510 333.89
3386 3387 134.41
3678 3679 146.00
5727 5827 227.35
2444 2544 97.02
2533 2633 100.55
2931 3031 116.35
8720 8821 346.18
2740 2839 108.76
6214 6314 246.68
5562 5563 220.79
8616 8716 342.04
538 539 21.33
8495 8496 337.24
1341 1342 53.21
3386 3486 134.43
5049 5150 200.45
269 369 10.68
3290 3391 130.63
6178 6277 245.26
5098 5099 202.38
4786 4885 190.00
3296 3395 130.85
4121 4222 163.60
6269 6270 248.86
5120 5220 203.25
6527 6627 259.11
1921 2020 76.24
5839 5840 231.78
1645 1746 65.31
8654 8755 343.57
2961 3060 117.54
5941 5942 235.83
3489 3490 138.50
3126 3127 124.07
7580 7679 300.92
6810 6911 270.35
4987 5086 197.98
199 300 7.92
7781 7881 308.91
6881 6982 273.19
1207 1306 47.89
112 213 4.44
6822 6823 270.80
37 138 1.47
7478 7577 296.87
5932 6031 235.48
1976 2076 78.45
4438 4537 176.17
531 532 21.05
8044 8145 319.35
3685 3786 146.31
7101 7202 281.90
5105 5106 202.63
1698 1799 67.43
1039 1138 41.23
7482 7483 297.02
8173 8272 324.46
4912 5013 195.00
7933 8032 314.92
298 398 11.84
5555 5556 220.51
5268 5369 209.15
7380 7480 292.99
9396 9496 373.03
3145 3245 124.85
7985 8084 317.00
3878 3879 153.94
822 823 32.60
3429 3530 136.13
4254 4353 168.87
2703 2803 107.29
9884 9983 392.39
8566 8666 340.07
9433 9534 374.49
2538 2539 100.73
3168 3269 125.78
8011 8012 318.00
8753 8852 347.48
4010 4110 159.18
8435 8536 334.87
2005 2105 79.58
7152 7153 283.91
7135 7136 283.23
2887 2987 114.62
5733 5834 227.60
9524 9525 378.07
4078 4177 161.89
5126 5226 203.49
3252 3351 129.09
1596 1597 63.35
1683 1684 66.80
4189 4289 166.31
1424 1523 56.51
1442 1543 57.25
7892 7993 313.33
9787 9788 388.53
6058 6157 240.49
981 982 38.93
9148 9248 363.17
4087 4188 162.27
2437 2536 96.73
953 1052 37.82
4876 4975 193.57
4390 4391 174.27
731 732 28.99
9158 9257 363.56
2119 2220 84.12
6013 6114 238.71
717 816 28.44
6904 7003 274.06
6777 6877 269.05
465 466 18.44
3732 3832 148.15
8925 8926 354.29
8205 8305 325.72
4323 4424 171.62
1539 1638 61.08
6412 6513 254.55
7323 7423 290.71
458 559 18.19
5560 5659 220.72
6 105 0.21
1722 1821 68.34
5112 5113 202.91
6342 6441 251.76
6534 6633 259.38
1512 1613 60.02
8184 8283 324.90
5523 5524 219.23
5984 6085 237.58
1094 1194 43.44
9452 9553 375.25
2510 2610 99.63
6593 6692 261.74
8656 8657 343.62
2041 2142 81.03
5930 6030 235.41
8850 8851 351.32
9495 9594 376.95
5333 5434 211.72
5856 5956 232.48
2503 2504 99.33
8131 8132 322.77
9418 9518 373.88
3947 4046 156.68
6725 6824 266.96
7663 7764 304.23
3244 3345 128.79
7746 7846 307.51
9336 9337 370.61
9324 9325 370.13
9015 9016 357.86
3146 3247 124.90
3306 3405 131.22
4616 4717 183.25
813 814 32.24
9525 9625 378.13
4698 4699 186.50
3207 3306 127.29
6703 6704 266.07
5330 5331 211.57
3686 3687 146.32
3817 3916 151.51
6514 6515 258.57
2325 2326 92.27
7728 7828 306.79
864 965 34.31
5004 5103 198.63
650 751 25.81
7479 7480 296.90
7807 7808 309.90
8039 8138 319.13
1575 1675 62.53
9927 9928 393.30
9765 9865 387.67
4679 4780 185.77
364 365 14.43
8412 8513 333.95
6446 6547 255.91
5038 5137 199.99
6722 6821 266.84
9663 9664 383.60
3855 3956 153.05
9309 9408 369.54
6122 6123 243.01
857 956 34.01
9747 9847 386.95
7793 7894 309.40
6880 6981 273.15
8085 8086 320.96
1990 2089 79.00
4904 4905 194.65
6252 6253 248.18
4671 4772 185.45
2078 2177 82.49
2305 2405 91.49
5379 5380 213.53
8847 8946 351.21
3387 3388 134.45
1273 1373 50.54
7193 7293 285.57
5716 5817 226.92
8800 8900 349.36
5546 5647 220.18
9676 9776 384.14
1958 2058 77.73
2230 2329 88.51
989 990 39.25
1074 1175 42.65
6138 6139 243.65
184 285 7.32
783 784 31.07
9488 9587 376.67
1647 1648 65.36
6282 6283 249.38
9234 9235 366.56
7250 7351 287.83
8308 8408 329.81
1086 1186 43.12
124 125 4.89
9143 9244 362.98
3487 3488 138.42
339 340 13.43
2601 2602 103.23
3009 3108 119.43
5781 5782 229.49
3835 3934 152.23
8078 8179 320.71
278 379 11.05
1353 1452 53.70
7281 7381 289.06
4758 4858 188.89
3833 3934 152.17
5293 5393 210.14
9296 9395 369.05
7488 7588 297.28
3006 3105 119.31
7763 7863 308.19
1844 1845 73.18
2241 2242 88.94
8047 8148 319.47
2769 2770 109.91
6639 6738 263.55
8399 8498 333.44
2703 2802 107.28
9246 9346 367.06
9682 9781 384.37
1587 1687 63.01
8747 8847 347.25
2027 2028 80.44
7107 7208 282.14
5932 6033 235.50
2034 2035 80.72
550 649 21.82
1233 1334 48.95
2898 2899 115.04
329 330 13.03
4583 4584 181.93
8683 8784 344.73
7683 7784 305.03
7789 7888 309.22
8827 8927 350.42
6958 6959 276.21
6508 6609 258.36
443 542 17.57
8312 8313 329.95
3253 3352 129.13
5446 5447 216.18
6964 6965 276.45
2261 2262 89.74
555 656 22.04
3591 3692 142.58
3750 3851 148.88
5090 5189 202.07
7220 7221 286.60
8225 8325 326.52
2121 2220 84.18
2631 2731 104.44
2611 2612 103.62
1612 1711 63.97
6150 6251 244.16
9882 9983 392.33
7524 7624 298.69
6086 6187 241.63
433 434 17.16
7525 7624 298.72
4172 4271 165.62
2326 2427 92.34
8368 8469 332.22
5288 5289 209.92
4571 4672 181.48
5064 5163 201.03
3121 3220 123.88
4439 4440 176.20
6866 6867 272.56
8419 8518 334.21
6636 6735 263.43
5471 5472 217.18
2769 2869 109.93
2116 2215 83.98
67 166 2.65
4818 4917 191.25
7234 7335 287.19
8233 8333 326.84
2188 2288 86.87
2914 2915 115.65
2395 2494 95.08
1324 1424 52.55
5919 6018 234.96
6122 6221 243.02
1712 1812 67.95
4945 5044 196.30
9566 9567 379.75
8145 8146 323.33
6195 6196 245.93
9369 9470 371.96
5180 5279 205.64
2276 2376 90.36
4464 4564 177.22
5906 6005 234.44
3347 3348 132.85
5113 5212 202.96
1989 2089 78.97
5364 5464 212.95
2045 2146 81.19
1330 1429 52.78
6702 6803 266.06
8245 8345 327.32
2824 2825 112.08
2339 2440 92.86
5566 5666 220.97
5395 5396 214.17
4815 4816 191.12
6197 6198 246.01
79 178 3.13
51 150 2.01
6651 6751 264.04
9496 9597 377.01
15 115 0.58
6940 7040 275.51
633 733 25.12
6901 7001 273.95
4952 5052 196.59
2619 2718 103.95
6486 6586 257.50
3963 4063 157.33
9244 9245 366.96
2288 2388 90.84
8090 8189 321.17
837 838 33.20
4359 4460 173.06
4298 4397 170.63
1937 2038 76.90
6089 6090 241.72
4703 4704 186.67
8658 8659 343.70
5449 5549 216.32
1175 1276 46.66
5119 5220 203.22
7275 7375 288.82
4772 4871 189.44
7767 7866 308.34
3752 3851 148.94
6606 6706 262.24
8823 8923 350.26
1889 1988 74.99
9849 9948 390.99
3637 3737 144.38
2425 2526 96.27
1334 1433 52.94
609 610 24.14
7323 7324 290.69
4965 5066 197.12
7136 7236 283.29
5316 5415 211.02
8445 8545 335.26
8475 8575 336.46
10 11 0.36
9374 9475 372.16
7855 7956 311.85
7742 7843 307.36
3605 3706 143.11
5399 5500 214.36
2307 2407 91.57
2388 2489 94.82
9380 9480 372.39
6710 6810 266.37
6358 6459 252.42
9342 9443 370.88
215 315 8.52
5585 5684 221.72
7564 7663 300.28
5312 5313 210.85
3504 3603 139.08
4167 4268 165.44
6850 6851 271.92
967 1067 38.39
1608 1707 63.81
9011 9012 357.70
328 427 13.00
2017 2018 80.04
4898 4899 194.44
8158 8257 323.86
2528 2629 100.36
1853 1954 73.57
5799 5898 230.22
6995 7095 277.71
2974 3075 118.08
9669 9770 383.87
6904 6905 274.05
3824 3924 151.80
9821 9822 389.86
3973 3974 157.71
7192 7293 285.54
5558 5657 220.64
7901 8001 313.65
3392 3493 134.68
8958 8959 355.61
4712 4811 187.04
3876 3977 153.89
16 116 0.62
3881 3981 154.08
7934 8033 314.96
3720 3821 147.68
3008 3009 119.38
4737 4836 188.04
4324 4325 171.63
6823 6922 270.85
3611 3710 143.33
9239 9240 366.76
8161 8162 323.97
3694 3794 146.66
5005 5006 198.66
547 646 21.70
4475 4476 177.64
5409 5510 214.73
5544 5645 220.10
8071 8072 320.40
8861 8862 351.76
9089 9188 360.83
4944 4945 196.25
275 375 10.92
3186 3285 126.48
8773 8874 348.30
7377 7378 292.85
8705 8806 345.58
7622 7722 302.58
6039 6140 239.75
371 471 14.73
9291 9292 368.84
5840 5940 231.84
8283 8382 328.83
3047 3148 120.97
2418 2419 95.96
9026 9127 358.33
3421 3520 135.79
3606 3607 143.12
5965 6065 236.81
7299 7398 289.77
2030 2131 80.59
9968 9969 393.71
7054 7155 280.05
4292 4392 170.40
8355 8356 331.67
7092 7193 281.57
1728 1729 68.57
3365 3466 133.60
7147 7148 283.71
6163 6262 244.66
4017 4118 159.47
2396 2497 95.14
4914 5015 195.08
7972 8073 316.50
7294 7295 289.56
6680 6781 265.21
5863 5964 232.77
3297 3298 130.88
4314 4414 171.25
1969 2068 78.16
3094 3095 122.82
1288 1289 51.12
3905 4004 155.00
5887 5986 233.71
9257 9356 367.49
6174 6273 245.10
8406 8407 333.68
9611 9612 381.52
4678 4779 185.73
9067 9168 359.97
9574 9673 380.08
9320 9419 369.98
9451 9552 375.21
3056 3155 121.31
6012 6013 238.64
3820 3921 151.65
893 994 35.47
6241 6342 247.77
2788 2887 110.68
6105 6204 242.34
7390 7391 293.37
488 489 19.36
5131 5230 203.68
9368 9369 371.89
7179 7280 285.02
8736 8835 346.80
6587 6588 261.49
7626 7727 302.75
1859 1958 73.79
2274 2375 90.29
5929 6028 235.36
2325 2424 92.28
1725 1824 68.46
3637 3736 144.37
7998 7999 317.51
2718 2818 107.89
2776 2877 110.22
6446 6546 255.90
5694 5794 226.06
5502 5602 218.41
8312 8413 329.98
2058 2059 81.68
4037 4138 160.27
2626 2726 104.24
274 375 10.89
9448 9549 375.09
8980 9081 356.52
9018 9117 357.99
2379 2480 94.46
5791 5792 229.89
1575 1576 62.51
1179 1279 46.81
8349 8450 331.46
3162 3261 125.52
2160 2259 85.74
6479 6578 257.21
8375 8475 332.49
5895 5995 234.04
9387 9388 372.65
3280 3281 130.20
2587 2687 102.71
6375 6474 253.08
3689 3788 146.45
3947 4048 156.70
4936 5035 195.94
3470 3570 137.76
9487 9586 376.63
3170 3171 125.83
6650 6750 264.00
9522 9523 377.99
6870 6971 272.75
8192 8193 325.21
711 810 28.20
5975 6075 237.21
3424 3525 135.93
2098 2198 83.30
9206 9306 365.46
5820 5919 231.03
9680 9780 384.30
6362 6363 252.55
2010 2110 79.78
6689 6789 265.56
7916 7917 314.23
7411 7512 294.21
429 430 17.00
9020 9120 358.08
6131 6232 243.40
9493 9494 376.86
2777 2878 110.26
9452 9552 375.24
3582 3681 142.20
4049 4050 160.72
3410 3510 135.36
4287 4386 170.19
4335 4434 172.08
5291 5390 210.05
5812 5912 230.72
8756 8757 347.59
1985 2084 78.80
6258 6357 248.43
6434 6533 255.41
3926 4025 155.84
6201 6202 246.15
4333 4433 172.01
2952 3053 117.20
6557 6658 260.32
3257 3356 129.29
254 353 10.07
4300 4400 170.71
6932 7033 275.20
367 468 14.58
6759 6860 268.34
2529 2629 100.39
6291 6391 249.76
4059 4158 161.13
6245 6246 247.90
4783 4882 189.88
6990 7089 277.50
9143 9243 362.97
668 768 26.52
3245 3346 128.83
8250 8349 327.51
4468 4567 177.37
6024 6025 239.12
8138 8239 323.08
8790 8791 348.95
3957 4057 157.09
6811 6910 270.37
1169 1268 46.40
1123 1222 44.56
5208 5307 206.73
244 344 9.68
187 188 7.41
7803 7902 309.75
5568 5569 221.03
5595 5695 222.13
8515 8516 338.01
1941 1942 77.03
6071 6072 241.00
4149 4248 164.70
8479 8580 336.63
9561 9661 379.57
6986 7086 277.35
2978 2979 118.21
1848 1849 73.34
42 141 1.65
4999 5098 198.46
4565 4666 181.24
7035 7134 279.27
2418 2519 95.99
7377 7478 292.88
7494 7595 297.53
6429 6530 255.23
9823 9924 389.97
8831 8932 350.59
1227 1328 48.71
2164 2263 85.90
6980 6981 277.09
5774 5775 229.21
4575 4674 181.62
8296 8396 329.36
5994 6095 237.98
4868 4869 193.24
8738 8837 346.88
7690 7791 305.31
6789 6790 269.51
9473 9474 376.06
1949 1950 77.35
4290 4390 170.32
8388 8389 332.99
9869 9969 391.80
785 885 31.17
4472 4571 177.53
476 575 18.89
9720 9721 385.85
8590 8691 341.04
2094 2194 83.14
4336 4337 172.11
1621 1622 64.32
8959 9060 355.68
5370 5471 213.20
1672 1771 66.37
3027 3028 120.14
438 537 17.37
12 13 0.44
4080 4181 161.99
4973 4974 197.41
4378 4477 173.80
3164 3265 125.62
6368 6468 252.81
567 666 22.50
6480 6580 257.26
4996 4997 198.33
7992 8091 317.28
537 638 21.32
9835 9934 390.43
1314 1414 52.15
4882 4883 193.80
2587 2688 102.72
1487 1587 59.04
3658 3759 145.23
679 779 26.96
8908 8909 353.61
6765 6766 268.55
8583 8684 340.76
2875 2976 114.15
68 167 2.69
9816 9917 389.69
2281 2382 90.57
1134 1233 45.00
3097 3198 122.97
2165 2166 85.93
2307 2308 91.55
5225 5324 207.41
3571 3572 141.75
4821 4922 191.39
3539 3540 140.47
8737 8837 346.85
2505 2506 99.41
1625 1626 64.48
4961 5062 196.96
353 354 13.99
7368 7369 292.49
1779 1879 70.63
9322 9323 370.05
3838 3938 152.36
9495 9595 376.96
1091 1192 43.33
7302 7303 289.85
8327 8328 330.55
9997 9998 394.00
492 591 19.53
8256 8257 327.74
5935 6034 235.60
4550 4650 180.63
6953 7053 276.03
8510 8609 337.82
8300 8400 329.51
448 547 17.77
3616 3715 143.53
6611 6712 262.45
2701 2702 107.20
2201 2202 87.35
975 1076 38.72
8532 8633 338.72
4187 4288 166.24
3156 3255 125.28
3261 3362 129.47
479 578 19.01
7176 7276 284.89
5609 5710 222.67
3 4 0.08
8926 9027 354.36
5256 5355 208.65
2804 2805 111.28
2272 2372 90.20
232 331 9.19
6974 7075 276.88
7061 7161 280.32
8192 8291 325.22
5550 5551 220.31
6317 6418 250.78
6821 6922 270.79
4079 4179 161.94
9750 9851 387.08
9634 9635 382.44
7776 7777 308.69
6274 6373 249.07
2887 2888 114.60
5979 5980 237.35
84 183 3.33
1382 1383 54.85
5591 5691 221.97
3865 3965 153.44
3010 3110 119.48
9480 9581 376.37
3991 4090 158.44
3684 3783 146.25
6737 6738 267.43
331 432 13.14
4654 4754 184.76
5245 5345 208.22
8928 9027 354.42
7937 8038 315.10
235 236 9.30
558 658 22.15
3239 3240 128.56
9752 9853 387.16
5540 5641 219.94
310 409 12.28
2222 2322 88.20
1457 1558 57.85
1741 1841 69.11
3460 3461 137.34
7672 7772 304.58
715 716 28.35
7475 7476 296.74
9822 9922 389.92
9249 9348 367.17
6711 6812 266.42
1983 1984 78.71
8766 8767 347.99
9152 9251 363.32
3154 3254 125.21
9530 9630 378.33
7367 7467 292.47
525 624 20.82
405 505 16.06
208 308 8.24
2485 2486 98.64
2211 2310 87.75
6908 7007 274.22
7612 7713 302.19
7135 7234 283.24
7306 7307 290.01
3990 4089 158.40
2074 2174 82.34
8253 8354 327.65
6499 6598 258.01
5267 5368 209.11
6655 6755 264.20
1811 1812 71.86
913 1013 36.23
9424 9525 374.13
2985 3084 118.50
3647 3747 144.78
4768 4769 189.27
1463 1564 58.09
8274 8373 328.47
6225 6325 247.12
3857 3858 153.10
6522 6623 258.92
7220 7319 286.61
8944 9043 355.06
1971 2070 78.24
4425 4525 175.66
1173 1174 46.55
1681 1682 66.72
7797 7897 309.55
4511 4612 179.08
241 342 9.57
9416 9515 373.79
