40000 158802
477 677 19.00
28073 28273 1118.70
17873 18073 712.23
35844 36045 1428.38
35680 35681 1421.82
39624 39825 1579.01
13287 13488 529.49
6936 6937 276.38
25960 26161 1034.52
35401 35602 1410.72
4587 4788 182.81
15536 15736 619.11
25265 25266 1006.78
12723 12923 507.01
9872 10073 393.40
18814 18815 749.70
7001 7002 278.96
19575 19774 780.06
13007 13206 518.30
29788 29987 1187.05
4790 4990 190.89
1798 1799 71.64
26456 26655 1054.25
17050 17251 679.44
15999 16200 637.58
29747 29948 1185.43
12970 13170 516.86
17646 17847 703.19
14532 14733 579.11
10766 10965 429.02
19284 19483 768.45
5077 5278 202.32
38077 38078 1517.34
7852 8053 312.90
20482 20682 816.20
15457 15458 615.93
9107 9308 362.92
13398 13399 533.90
10636 10836 423.83
31742 31743 1264.90
1790 1991 71.35
13872 14071 552.78
13610 13809 542.33
11599 11799 462.23
4348 4547 173.26
32911 33110 1311.49
34539 34540 1376.36
21219 21419 845.56
27913 28114 1112.34
22168 22368 883.40
25415 25615 1012.77
21817 21818 869.37
19501 19701 777.11
22337 22338 890.11
10751 10951 428.43
36631 36831 1459.73
11299 11300 450.24
6548 6549 260.92
29724 29925 1184.51
37086 37286 1477.87
23387 23388 931.96
30265 30266 1206.03
18702 18703 745.25
28145 28345 1121.58
10213 10413 406.97
1744 1745 69.48
20290 20291 808.53
23435 23636 933.88
34328 34329 1367.95
15854 16055 631.78
8734 8934 348.05
25830 25831 1029.29
17315 17515 690.00
25442 25642 1013.85
22236 22237 886.07
23082 23083 919.79
5744 5944 228.90
17956 18156 715.55
2552 2751 101.69
31602 31801 1259.31
4357 4558 173.64
38934 39135 1551.53
36242 36443 1444.24
8884 9084 354.02
27101 27301 1079.97
36783 36984 1465.82
2769 2968 110.34
5214 5414 207.76
36025 36224 1435.57
37437 37636 1491.84
29948 29949 1193.41
202 401 8.02
4580 4779 182.51
22443 22444 894.32
14372 14571 572.72
2884 3083 114.91
37524 37724 1495.33
28697 28896 1143.56
10930 11130 435.56
34810 35010 1387.16
9686 9885 385.97
9495 9696 378.38
30551 30752 1217.47
10308 10508 410.77
38262 38263 1524.71
21193 21394 844.56
29506 29507 1175.79
38040 38239 1515.87
6014 6015 239.62
39106 39306 1558.37
11546 11745 460.10
14523 14723 578.74
9341 9342 372.22
13865 13866 552.49
11685 11885 465.64
24306 24506 968.59
39895 39896 1586.98
19851 20051 791.05
7514 7515 299.41
26643 26842 1061.70
12459 12460 496.46
20913 21112 833.37
13563 13764 540.50
7425 7626 295.88
16846 16847 671.28
10959 11159 436.72
18776 18976 748.23
33729 33929 1344.10
16392 16393 653.21
39014 39015 1554.67
18776 18777 748.21
29262 29461 1166.07
21381 21582 852.05
39325 39526 1567.11
39300 39501 1566.11
29449 29450 1173.51
3840 4041 153.02
4531 4731 180.56
31500 31701 1255.28
26972 27173 1074.85
26893 27094 1071.69
4383 4582 174.66
14377 14378 572.91
25530 25731 1017.38
35643 35843 1420.36
35364 35563 1409.25
8105 8106 322.96
37655 37656 1500.52
32339 32540 1288.72
20492 20693 816.61
33047 33248 1316.92
23377 23577 931.58
37352 37551 1488.47
17020 17021 678.21
28967 29167 1154.34
6714 6715 267.53
12077 12277 481.26
31520 31521 1256.05
6572 6772 261.90
24286 24486 967.79
9480 9681 377.78
14535 14736 579.23
22663 22664 903.09
11723 11923 467.16
21649 21850 862.71
19059 19260 759.50
3221 3421 128.34
24110 24111 960.76
15583 15784 621.00
33820 34021 1347.72
11922 12121 475.08
16557 16756 659.79
283 484 11.28
22734 22933 905.94
33289 33490 1326.57
24227 24427 965.43
39060 39260 1556.53
37708 37909 1502.67
28756 28757 1145.91
21666 21866 863.38
2180 2381 86.89
8299 8498 330.70
20545 20546 818.70
11512 11712 458.75
38495 38695 1534.02
31716 31917 1263.89
5585 5784 222.56
5411 5612 215.62
7644 7645 304.58
38017 38217 1514.96
6567 6767 261.70
19350 19551 771.11
8476 8677 337.77
9060 9260 361.03
28519 28720 1136.49
29977 30177 1194.59
34918 35118 1391.48
1993 2194 79.44
34182 34382 1362.16
18582 18782 740.50
11398 11597 454.21
18064 18263 719.83
6255 6455 249.25
11146 11347 444.18
6978 7177 278.07
18099 18299 721.24
20934 21135 834.23
16259 16459 647.91
2354 2553 93.80
29585 29784 1178.96
1339 1340 53.34
38350 38549 1528.24
11453 11653 456.39
10511 10512 418.84
22044 22244 878.44
27846 27847 1109.63
38611 38810 1538.62
29181 29182 1162.85
26697 26896 1063.86
12865 13064 512.65
32201 32402 1283.20
37923 38124 1511.24
21769 21970 867.51
7309 7508 291.25
15156 15356 603.97
1111 1112 44.25
30483 30683 1214.74
2182 2381 86.95
24820 25019 989.05
24820 24821 989.04
17623 17624 702.24
35904 36105 1430.78
36021 36220 1435.41
18296 18297 729.07
12548 12747 500.03
15938 16139 635.14
6299 6300 250.99
28140 28141 1121.36
8023 8222 319.69
33797 33997 1346.82
8167 8367 325.46
5419 5619 215.93
28918 28919 1152.36
26089 26290 1039.65
8789 8790 350.23
31973 31974 1274.11
32094 32294 1278.94
17763 17764 707.84
21277 21476 847.87
7642 7843 304.53
12295 12496 489.96
574 575 22.86
15040 15241 599.34
22799 22999 908.55
6148 6347 244.99
24345 24545 970.15
29781 29782 1186.76
31695 31896 1263.05
2737 2738 109.05
24605 24805 980.49
1489 1690 59.34
32283 32483 1286.47
5382 5581 214.47
20492 20493 816.58
19374 19573 772.05
4306 4505 171.58
13673 13872 544.85
36977 37178 1473.55
2150 2351 85.69
10097 10098 402.34
36643 36843 1460.21
9930 10130 395.71
17327 17328 690.46
9852 10051 392.58
7905 8106 315.02
11049 11050 440.27
1820 1821 72.49
31723 31922 1264.15
26996 26997 1075.78
195 196 7.76
7081 7282 282.18
5189 5388 206.78
24012 24013 956.84
4323 4523 172.27
7857 8056 313.08
18709 18910 745.56
13182 13183 525.29
37258 37459 1484.73
20261 20461 807.39
22123 22124 881.58
21891 22092 872.36
17377 17378 692.46
25293 25493 1007.92
15137 15337 603.21
36544 36545 1456.26
35917 35918 1431.27
10142 10342 404.16
39439 39639 1571.63
1945 1946 77.49
9908 10107 394.82
12373 12374 493.05
35761 35960 1425.07
10420 10621 415.23
21702 21703 864.80
16408 16609 653.85
28269 28468 1126.50
16912 17113 673.95
17293 17294 689.10
15900 16101 633.62
32376 32575 1290.18
718 918 28.61
1749 1948 69.69
21629 21830 861.91
29960 30161 1193.92
18144 18343 723.03
34423 34624 1371.75
16894 16895 673.20
19098 19099 761.03
9871 10070 393.34
24794 24795 988.03
802 1002 31.94
1162 1163 46.29
26032 26233 1037.37
36201 36401 1442.59
16287 16487 649.03
31444 31445 1253.01
27454 27653 1094.02
6003 6004 239.18
3316 3517 132.15
528 728 21.04
17967 17968 715.97
10419 10420 415.16
23012 23213 917.02
32905 33104 1311.25
3504 3705 139.64
22421 22622 893.47
26948 26949 1073.86
33111 33112 1319.45
30197 30198 1203.34
36948 37147 1472.37
35169 35368 1401.48
3485 3684 138.86
39072 39272 1557.01
36333 36334 1447.85
19686 19885 784.47
38253 38452 1524.36
37293 37493 1486.12
11656 11857 464.49
25925 26125 1033.11
12763 12963 508.61
8906 9107 354.91
16393 16594 653.28
7651 7850 304.87
14102 14303 561.97
30125 30324 1200.47
24024 24224 957.34
30922 31123 1232.25
7062 7262 281.41
36320 36321 1447.33
235 236 9.33
10086 10087 401.90
37470 37669 1493.16
36079 36080 1437.72
24139 24338 961.93
18304 18504 729.41
39700 39899 1582.03
24691 24692 983.91
39767 39966 1584.71
19978 20179 796.14
11449 11649 456.23
4190 4391 166.99
11215 11216 446.88
32868 33069 1309.79
28446 28647 1133.57
5531 5731 220.41
17678 17877 704.45
37959 38159 1512.67
26581 26780 1059.25
39472 39473 1572.93
27249 27449 1085.86
19376 19377 772.12
7582 7782 302.15
22514 22714 897.18
3327 3526 132.57
10103 10304 402.61
36490 36691 1454.13
39017 39216 1554.80
20078 20079 800.08
9995 9996 398.29
6364 6365 253.59
20019 20020 797.72
15638 15639 623.14
14072 14073 560.74
36858 36859 1468.76
30839 31040 1228.93
39701 39902 1582.09
19191 19391 764.77
27815 27816 1108.39
17898 18099 713.24
24455 24655 974.52
1497 1698 59.66
31174 31175 1242.27
17853 18052 711.42
20498 20698 816.84
2500 2700 99.62
1828 1829 72.81
35098 35099 1398.63
27719 27918 1104.59
15711 15911 626.08
22336 22537 890.10
3006 3205 119.76
21624 21825 861.71
9959 9960 396.85
22249 22448 886.60
18714 18715 745.73
20161 20360 803.41
38439 38440 1531.76
12960 13160 516.46
9271 9272 369.42
6441 6442 256.64
35401 35601 1410.71
9139 9339 364.19
21317 21518 849.49
10506 10707 418.67
9668 9669 385.24
32186 32385 1282.61
2630 2631 104.77
7557 7558 301.13
25688 25887 1023.65
11289 11488 449.85
28522 28723 1136.61
6604 6605 263.13
34318 34519 1367.58
16450 16650 655.52
26149 26150 1042.02
24066 24067 959.00
19716 19915 785.67
20521 20522 817.74
2117 2316 84.35
16706 16907 665.74
34207 34406 1363.12
39429 39628 1571.22
19594 19794 780.83
5417 5618 215.86
21521 21721 857.61
17263 17462 687.91
32914 33115 1311.63
33807 34006 1347.18
572 771 22.79
39362 39363 1568.56
33980 34180 1354.11
36614 36813 1459.04
17163 17362 683.94
34517 34518 1375.48
13138 13339 523.56
38850 38851 1548.14
12020 12219 478.97
10875 10876 433.34
35685 35686 1422.02
2821 3020 112.39
17527 17728 698.46
38649 38849 1540.15
23833 24033 949.73
294 495 11.72
23541 23741 938.11
171 372 6.83
16758 16959 667.82
11786 11987 469.69
31120 31320 1240.13
23843 24043 950.13
20188 20189 804.48
24882 25083 991.55
34671 34872 1381.64
3259 3260 129.84
25929 25930 1033.25
18585 18784 740.61
37682 37683 1501.60
27937 28136 1113.28
2815 3016 112.17
17450 17651 695.38
21815 21816 869.29
13539 13739 539.53
9850 9851 392.49
16019 16218 638.33
5866 6067 233.76
11183 11383 445.65
12359 12559 492.51
3978 3979 158.51
8253 8452 328.86
33405 33604 1331.16
36839 37039 1468.02
27759 27960 1106.21
28004 28203 1115.93
5039 5040 200.77
21664 21864 863.30
3606 3805 143.67
4561 4762 181.77
32454 32455 1293.26
31996 31997 1275.03
20086 20287 800.43
38291 38491 1525.89
17921 18121 714.15
3632 3831 144.71
35229 35428 1403.85
12853 13054 512.19
20372 20572 811.83
19570 19769 779.86
72 272 2.86
443 644 17.65
37846 38045 1508.14
15324 15524 610.66
29090 29091 1159.21
31740 31940 1264.84
39070 39071 1556.91
27049 27248 1077.88
30089 30290 1199.05
29545 29745 1177.37
13910 14111 554.32
26999 27000 1075.90
11534 11535 459.61
18177 18376 724.35
32254 32455 1285.32
14256 14455 568.08
35245 35445 1404.50
3287 3488 130.99
3261 3460 129.93
21764 21963 867.29
26682 26882 1063.27
31128 31327 1240.44
12902 13102 514.14
22829 23028 909.71
36147 36347 1440.46
35069 35268 1397.48
33641 33840 1340.57
34866 34867 1389.38
9791 9991 390.18
5911 6112 235.56
16432 16632 654.80
23571 23771 939.31
24051 24252 958.43
2202 2401 87.72
27149 27349 1081.89
29797 29798 1187.40
6083 6084 242.38
18826 19026 750.20
1183 1383 47.15
29365 29565 1170.20
31875 32074 1270.20
28613 28614 1140.19
21839 21840 870.25
22604 22803 900.74
15223 15224 606.60
11592 11793 461.96
39230 39429 1563.29
5334 5335 212.54
12911 13112 514.51
17616 17816 701.98
38213 38412 1522.76
11066 11266 440.97
4328 4528 172.47
1844 2045 73.48
31030 31231 1236.54
28455 28656 1133.93
22188 22387 884.19
23187 23387 924.01
33471 33472 1333.79
2891 3091 115.20
23530 23729 937.66
36015 36214 1435.17
38511 38512 1534.64
27198 27399 1083.86
7368 7567 293.61
18916 19116 753.80
2528 2727 100.73
24827 25028 989.35
16875 17075 672.46
33712 33911 1343.41
19840 20040 790.61
23269 23469 927.26
30798 30799 1227.29
329 528 13.10
11665 11864 464.83
36579 36580 1457.66
12511 12712 498.57
482 681 19.19
9400 9600 374.59
519 719 20.68
17785 17984 708.73
12680 12681 505.27
2848 3048 113.48
1777 1978 70.83
35013 35214 1395.26
23560 23761 938.88
22292 22492 888.33
36661 36862 1460.94
33765 33965 1345.54
11038 11238 439.85
19874 20073 791.96
22096 22295 880.51
4094 4294 163.14
25872 26071 1030.98
32646 32647 1300.91
27197 27398 1083.82
21999 22000 876.65
23421 23621 933.31
34478 34678 1373.94
31645 31844 1261.03
23920 23921 953.19
1206 1406 48.04
21686 21886 864.18
35470 35670 1413.47
20355 20554 811.14
1587 1788 63.26
27951 28151 1113.85
38808 39008 1546.48
2434 2634 96.98
16426 16626 654.56
17337 17537 690.88
26380 26580 1051.25
24846 24847 990.08
20463 20464 815.42
1895 2096 75.52
11064 11065 440.87
5797 5798 231.00
11515 11714 458.86
26977 26978 1075.02
7702 7901 306.91
11493 11494 457.97
25365 25566 1010.81
23730 23731 945.62
38855 39056 1548.37
21490 21689 856.36
34893 35094 1390.49
18387 18587 732.73
15858 15859 631.91
33795 33996 1346.75
1390 1589 55.39
7485 7684 298.26
23431 23631 933.71
23992 24193 956.10
33841 33842 1348.53
21513 21514 857.27
36818 37019 1467.19
23386 23587 931.95
24655 24856 982.50
15380 15580 612.90
37341 37541 1488.04
18499 18698 737.17
24526 24527 977.34
35153 35352 1400.84
38622 38821 1539.06
14922 15121 594.63
2796 2996 111.43
23957 24157 954.69
16099 16300 641.55
27068 27268 1078.65
15468 15469 616.37
4124 4325 164.35
29962 30161 1193.98
5121 5321 204.07
33860 34059 1349.30
28561 28761 1138.16
29386 29586 1171.04
38527 38726 1535.29
29488 29489 1175.07
3754 3755 149.58
3486 3685 138.90
9454 9455 376.71
22714 22915 905.16
33074 33274 1317.99
7906 8106 315.05
37940 38140 1511.91
37 238 1.47
12973 13172 516.97
87 288 3.47
29580 29780 1178.77
36846 37047 1468.31
9529 9729 379.73
24687 24888 983.78
30810 31009 1227.75
21776 21977 867.79
6143 6343 244.80
9919 10120 395.28
18165 18365 723.88
39322 39323 1566.96
22424 22623 893.57
19138 19339 762.66
2073 2272 82.59
3858 4058 153.73
24448 24649 974.25
3940 4140 157.01
7483 7484 298.17
3531 3532 140.69
17019 17218 678.18
28998 28999 1155.56
4319 4320 172.09
27689 27690 1103.38
20186 20387 804.43
2825 2826 112.54
6707 6908 267.28
17592 17593 701.03
16997 17197 677.34
29099 29298 1159.58
6864 7063 273.51
20203 20403 805.07
37146 37345 1480.26
35961 36162 1433.06
27357 27558 1090.19
22933 23133 913.88
25169 25368 1002.98
5330 5331 212.38
33668 33868 1341.66
24269 24469 967.11
6399 6400 254.99
31584 31783 1258.62
39592 39793 1577.76
13309 13509 530.36
6912 7112 275.44
25179 25378 1003.38
25143 25342 1001.94
10839 11039 431.92
39343 39544 1567.83
3211 3412 127.95
28663 28862 1142.20
24569 24768 979.07
31843 32042 1268.92
18945 18946 754.94
2091 2092 83.30
16934 16935 674.80
39441 39640 1571.70
24716 24917 984.94
12263 12464 488.68
15839 16039 631.17
13306 13507 530.25
36120 36121 1439.36
29356 29555 1169.83
20352 20353 811.01
616 617 24.51
8377 8576 333.82
24595 24596 980.10
22128 22129 881.78
9216 9217 367.22
2565 2566 102.20
18710 18909 745.58
955 1155 38.06
2915 3115 116.16
36337 36538 1448.04
999 1000 39.80
4364 4365 173.89
7057 7256 281.20
26010 26211 1036.49
30969 30970 1234.10
624 625 24.83
20822 21021 829.73
37541 37740 1496.00
30498 30499 1215.32
21916 21917 873.33
856 1056 34.10
4567 4568 181.98
21731 21930 865.97
34202 34403 1362.94
17726 17925 706.37
13286 13486 529.44
34027 34226 1355.95
35631 35832 1419.89
4269 4270 170.09
12851 13052 512.11
17145 17146 683.21
28122 28321 1120.65
13471 13672 536.82
25592 25793 1019.86
23354 23553 930.65
12830 12831 511.24
39227 39228 1563.16
18277 18477 728.33
35651 35850 1420.67
19545 19546 778.85
15278 15478 608.82
28334 28533 1129.10
31563 31762 1257.78
26278 26477 1047.16
16283 16484 648.88
36045 36246 1436.39
4212 4411 167.82
33620 33819 1339.73
18948 19149 755.09
18311 18512 729.70
22803 23004 908.69
39399 39600 1570.07
2771 2971 110.43
31292 31493 1246.99
21177 21377 843.91
38779 38780 1545.33
34959 35158 1393.11
2349 2549 93.61
33206 33405 1323.23
29235 29436 1165.01
4640 4641 184.87
10357 10556 412.72
5429 5628 216.32
12101 12102 482.20
24874 25073 991.21
19240 19241 766.68
8972 9172 357.54
35772 35971 1425.51
11409 11608 454.62
21414 21615 853.34
13228 13428 527.12
25652 25853 1022.23
2602 2802 103.67
31865 32064 1269.80
9006 9205 358.86
1977 1978 78.77
35867 36068 1429.30
36216 36415 1443.18
34507 34708 1375.11
33671 33872 1341.79
24142 24341 962.05
25753 25952 1026.25
14124 14325 562.85
32683 32684 1302.39
20089 20290 800.55
22480 22481 895.80
5375 5576 214.21
2834 2835 112.90
12902 13101 514.13
2743 2744 109.29
7106 7306 283.17
27832 28032 1109.09
3548 3549 141.37
8492 8692 338.40
6492 6692 258.70
15447 15646 615.54
31371 31571 1250.14
4156 4356 165.62
31895 32094 1271.00
8770 8969 349.48
1773 1972 70.65
34914 35115 1391.33
17509 17510 697.71
17616 17817 701.99
18630 18831 742.40
7144 7344 284.69
17351 17552 691.45
26073 26074 1038.98
4234 4435 168.72
33290 33489 1326.59
15599 15798 621.62
8400 8599 334.73
16792 16793 669.15
5355 5555 213.40
21415 21616 853.38
22826 23025 909.59
38758 38957 1544.50
7151 7352 284.98
61 262 2.43
7564 7765 301.44
33457 33658 1333.26
5268 5269 209.90
29536 29736 1177.01
22480 22680 895.82
1430 1630 56.97
39524 39724 1575.03
12302 12303 490.21
21127 21128 841.89
18817 19016 749.83
22258 22457 886.96
8787 8788 350.15
19918 20119 793.74
20027 20226 798.05
13783 13984 549.27
15910 16110 634.01
20227 20428 806.04
8890 9091 354.27
9203 9403 366.72
8004 8205 318.95
37673 37872 1501.25
7544 7545 300.61
20751 20950 826.92
20069 20070 799.72
11584 11783 461.62
34870 35071 1389.57
20445 20645 814.72
25734 25935 1025.51
8072 8273 321.67
26002 26003 1036.14
10807 11007 430.64
23017 23216 917.20
19061 19260 759.56
26012 26213 1036.57
14856 15055 591.99
10631 10830 423.62
26289 26489 1047.61
5085 5286 202.64
21181 21182 844.05
20578 20579 820.02
30290 30489 1207.04
13527 13528 539.03
3206 3407 127.75
35358 35359 1409.00
4329 4529 172.51
34382 34582 1370.13
8713 8714 347.19
8111 8112 323.20
889 1089 35.42
2109 2309 84.04
15875 16074 632.60
38035 38234 1515.67
13677 13876 545.01
4305 4505 171.55
14091 14292 561.53
27139 27340 1081.50
16717 16917 666.17
36498 36698 1454.44
29770 29971 1186.35
19632 19633 782.30
13745 13746 547.72
2979 3179 118.72
13534 13535 539.31
3823 3824 152.31
21231 21431 846.04
24431 24630 973.55
31167 31366 1242.00
26385 26585 1051.45
32410 32609 1291.51
39420 39620 1570.87
31510 31710 1255.67
35816 36017 1427.26
38124 38324 1519.24
23015 23016 917.11
39201 39401 1562.14
37095 37096 1478.21
413 612 16.43
8231 8430 327.98
23980 23981 955.59
26104 26305 1040.25
10223 10423 407.37
5160 5359 205.62
10396 10597 414.30
3385 3584 134.89
638 838 25.41
9505 9705 378.77
5727 5728 228.20
11496 11695 458.10
27492 27692 1095.55
25845 25846 1029.89
35990 35991 1434.19
17869 17870 712.05
10116 10315 403.11
39773 39974 1584.97
36442 36641 1452.19
38264 38265 1524.79
13956 14155 556.14
25727 25928 1025.23
31071 31072 1238.15
1854 2054 73.87
2416 2616 96.26
25482 25682 1015.45
37126 37325 1479.46
16786 16787 668.91
16161 16360 644.01
18049 18248 719.23
35617 35816 1419.31
33444 33645 1332.74
8484 8683 338.07
39032 39231 1555.40
19684 19885 784.41
10367 10567 413.13
15170 15370 604.53
30 230 1.18
38084 38085 1517.62
15818 16018 630.33
32344 32545 1288.92
23119 23320 921.30
1184 1383 47.18
36585 36786 1457.93
23495 23695 936.27
15451 15652 615.72
29941 30142 1193.16
36981 36982 1473.68
14323 14524 570.78
2259 2459 90.01
21356 21357 851.02
23193 23194 924.23
27007 27208 1076.22
33029 33228 1316.18
12504 12703 498.27
19454 19654 775.23
32957 33157 1313.34
33693 33893 1342.66
31950 31951 1273.19
28876 29075 1150.69
19856 20056 791.25
7488 7688 298.39
31611 31612 1259.66
29057 29256 1157.90
7127 7327 284.01
31399 31599 1251.26
20099 20100 800.92
35492 35493 1414.33
22074 22075 879.62
32228 32429 1284.28
17560 17761 699.78
38386 38587 1529.70
32148 32348 1281.10
1440 1441 57.35
23386 23586 931.94
31579 31780 1258.44
14510 14511 578.20
12243 12443 487.87
38796 38997 1546.04
21359 21558 851.15
18411 18612 733.67
27251 27450 1085.93
31704 31905 1263.41
197 397 7.86
39460 39660 1572.47
31345 31346 1249.08
29225 29424 1164.59
16904 17105 673.63
39721 39722 1582.86
1918 1919 76.41
23246 23445 926.33
13965 13966 556.49
21527 21726 857.84
30049 30249 1197.44
29344 29545 1169.37
11942 12142 475.89
77 278 3.07
5934 6135 236.48
18221 18222 726.07
6687 6888 266.48
23937 23938 953.87
25291 25491 1007.84
34515 34714 1375.41
14008 14208 558.20
25514 25713 1016.72
12262 12463 488.64
10121 10322 403.33
14100 14300 561.88
32972 33171 1313.93
19399 19599 773.06
23017 23217 917.21
38432 38632 1531.50
19944 20145 794.78
33946 34145 1352.74
18932 19132 754.44
6663 6863 265.51
16035 16234 638.97
1115 1116 44.41
3911 4110 155.84
20199 20398 804.93
32809 33008 1307.41
2987 3186 119.03
20545 20744 818.71
38226 38227 1523.27
26756 26957 1066.24
25156 25357 1002.48
1108 1309 44.16
20847 20848 830.72
24212 24213 964.81
13484 13683 537.32
16392 16591 653.22
15606 15807 621.89
38171 38172 1521.10
14253 14452 567.96
5447 5448 217.03
37387 37588 1489.89
9525 9724 379.56
27052 27253 1078.02
23777 23976 947.51
12545 12546 499.90
21118 21319 841.56
30027 30227 1196.56
7254 7255 289.04
1627 1827 64.82
14027 14227 558.96
11931 12132 475.46
794 995 31.66
15717 15718 626.30
17582 17781 700.64
28908 29107 1151.97
19079 19280 760.30
1929 1930 76.85
4902 4903 195.32
2125 2325 84.68
11462 11463 456.73
38819 38820 1546.90
24118 24317 961.09
7972 8171 317.68
12480 12481 497.30
21005 21206 837.04
7585 7784 302.26
9274 9275 369.54
10239 10440 408.02
26198 26399 1044.01
6946 6947 276.78
22258 22459 886.98
19109 19110 761.47
29110 29111 1160.01
15906 15907 633.83
4763 4964 189.82
37672 37871 1501.21
20323 20524 809.88
31056 31255 1237.56
4560 4760 181.72
12925 13126 515.07
7564 7763 301.42
32395 32396 1290.93
7015 7215 279.53
19176 19375 764.16
35555 35756 1416.88
6608 6807 263.30
23243 23244 926.20
9768 9967 389.25
15820 16019 630.40
33214 33215 1323.54
32677 32678 1302.15
34641 34842 1380.44
23950 24151 954.42
15197 15397 605.61
17178 17179 684.53
10260 10459 408.84
33787 33988 1346.43
10137 10336 403.95
22975 23175 915.56
15436 15637 615.12
27777 27778 1106.90
38321 38322 1527.07
34294 34495 1366.62
36570 36771 1457.33
6231 6432 248.30
5602 5801 223.21
13971 14171 556.75
5660 5859 225.53
25493 25693 1015.89
39483 39683 1573.39
24066 24267 959.03
7491 7492 298.49
18242 18441 726.92
31058 31257 1237.64
111 310 4.41
27940 28141 1113.42
16414 16415 654.06
32602 32802 1299.17
34458 34659 1373.15
36471 36671 1453.36
39503 39704 1574.20
37474 37675 1493.34
38153 38352 1520.39
12948 13147 515.97
22452 22453 894.68
37878 37879 1509.41
23672 23673 943.30
6713 6714 267.49
3792 3793 151.10
9894 10095 394.28
7735 7935 308.24
5106 5306 203.47
38983 39183 1553.48
8329 8529 331.91
20683 20884 824.22
24055 24256 958.59
28904 28905 1151.80
25981 25982 1035.33
32442 32641 1292.79
32697 32698 1302.95
4116 4315 164.01
32767 32967 1305.77
12434 12435 495.46
17188 17389 684.96
12554 12555 500.26
27348 27548 1089.82
17835 18036 710.72
9223 9423 367.52
35650 35651 1420.62
3802 4001 151.48
33120 33319 1319.82
19684 19685 784.38
8119 8319 323.54
7913 8112 315.32
14032 14231 559.15
4490 4491 178.90
8092 8293 322.47
26305 26505 1048.25
25582 25783 1019.46
23841 23842 950.03
34505 34705 1375.02
34417 34418 1371.48
20985 21185 836.26
5367 5568 213.89
7825 7826 311.79
18863 19063 751.68
20096 20297 800.83
23482 23683 935.76
12661 12862 504.54
35183 35383 1402.05
31092 31292 1239.01
38491 38692 1533.87
17575 17774 700.36
12634 12834 503.45
38543 38544 1535.92
7504 7704 299.03
22778 22979 907.72
21389 21390 852.34
36377 36378 1449.61
16294 16493 649.30
14681 14881 585.03
29463 29663 1174.09
8980 8981 357.84
7239 7438 288.45
16163 16364 644.11
11218 11418 447.02
5815 6015 231.71
14018 14019 558.58
15366 15367 612.32
20926 21126 833.90
29557 29757 1177.85
16295 16496 649.36
5463 5464 217.67
13572 13771 540.84
18784 18985 748.56
37478 37678 1493.49
17966 17967 715.93
38588 38788 1537.74
35229 35430 1403.87
28324 28525 1128.72
6991 7192 278.61
26840 27040 1069.56
37928 38127 1511.42
6962 6963 277.42
2523 2723 100.54
33839 34038 1348.46
13422 13423 534.83
3528 3727 140.58
25799 25800 1028.08
31887 32086 1270.68
16476 16477 656.54
36253 36254 1444.65
17603 17802 701.45
24342 24543 970.04
14249 14450 567.82
12450 12451 496.10
24989 24990 995.80
7927 8127 315.89
28747 28748 1145.55
36210 36211 1442.93
7775 7776 309.82
11256 11257 448.52
24770 24969 987.08
2827 3028 112.65
39536 39737 1575.52
14534 14733 579.17
9375 9376 373.58
16645 16844 663.28
23914 24113 952.96
27867 28068 1110.50
15180 15181 604.91
24756 24757 986.51
7878 8077 313.92
1956 2157 77.96
9996 10196 398.35
24423 24624 973.25
7801 8001 310.85
38341 38540 1527.88
15368 15568 612.42
23830 23831 949.59
538 738 21.44
16799 17000 669.46
19331 19332 770.32
18157 18358 723.57
26518 26519 1056.72
34411 34412 1371.24
17760 17959 707.73
39749 39949 1584.00
18528 18529 738.32
8132 8332 324.06
19267 19268 767.76
16845 17046 671.27
4089 4288 162.93
10700 10900 426.39
31862 32062 1269.69
19768 19969 787.77
26480 26481 1055.20
2834 3033 112.91
26535 26735 1057.42
23576 23577 939.49
23311 23510 928.93
26617 26818 1060.68
18783 18982 748.50
6203 6404 247.18
15008 15209 598.06
3443 3643 137.19
19486 19687 776.52
7999 8000 318.75
26351 26550 1050.08
11724 11725 467.18
17942 18142 714.99
34863 35062 1389.27
20597 20798 820.81
22444 22643 894.37
2852 3051 113.63
5483 5484 218.47
29273 29473 1166.52
9327 9526 371.67
16435 16634 654.91
19415 19616 773.68
26358 26557 1050.36
10795 10796 430.17
17832 18031 710.58
13722 13921 546.81
6656 6857 265.24
13492 13493 537.63
32401 32402 1291.15
16918 17117 674.17
24191 24392 964.03
4896 5097 195.11
17107 17108 681.69
29661 29862 1181.99
30855 31054 1229.55
28152 28353 1121.87
5506 5706 219.41
33541 33741 1336.61
27652 27851 1101.91
25545 25744 1017.96
18565 18766 739.83
29010 29211 1156.04
23879 24079 951.57
13456 13457 536.19
14994 15194 597.52
37197 37398 1482.32
15168 15169 604.43
34461 34660 1373.25
21477 21678 855.86
4479 4678 178.47
22905 22906 912.74
38054 38055 1516.42
804 1004 32.02
1254 1455 49.97
31091 31290 1238.96
31838 32039 1268.74
11950 12151 476.22
10022 10223 399.37
14652 14851 583.86
32218 32418 1283.87
22389 22390 892.19
17401 17602 693.42
12628 12828 503.21
29504 29704 1175.73
15024 15224 598.69
14441 14640 575.45
38974 38975 1553.10
2509 2510 99.96
1687 1886 67.21
35154 35354 1400.89
29238 29239 1165.10
6967 6968 277.62
15146 15147 603.55
