6400 25122
5947 5948 235.62
2342 2421 92.78
1537 1616 60.88
4438 4519 175.86
1404 1483 55.62
5379 5460 213.14
5533 5613 219.23
4293 4374 170.12
5643 5722 223.59
318 399 12.62
5305 5384 210.19
5365 5444 212.56
418 419 16.53
4030 4109 159.67
583 662 23.08
1665 1666 65.96
2764 2765 109.50
2934 3014 116.26
1020 1101 40.43
3866 3867 153.16
3111 3112 123.26
477 557 18.91
4819 4899 190.94
1158 1237 45.87
6176 6257 244.72
4989 5068 197.67
4853 4932 192.29
5961 6041 236.20
1703 1782 67.46
4518 4597 179.01
5821 5902 230.67
6375 6376 250.98
2222 2223 88.03
3724 3725 147.54
5862 5943 232.28
5846 5847 231.61
5418 5497 214.68
828 909 32.81
4481 4561 177.54
992 1073 39.31
3780 3860 149.77
5076 5155 201.12
2465 2544 97.67
1815 1896 71.93
4175 4256 165.43
591 592 23.39
779 858 30.86
353 433 13.98
1025 1106 40.63
1217 1296 48.20
5541 5621 219.55
5783 5862 229.13
5896 5975 233.62
4911 4991 194.59
5873 5954 232.72
4670 4749 185.03
4667 4747 184.92
3657 3736 144.90
1443 1444 57.14
58 59 2.28
2469 2549 97.84
2319 2399 91.90
887 966 35.12
1794 1875 71.09
5699 5780 225.82
5322 5403 210.89
5302 5382 210.08
3899 3979 154.50
5701 5780 225.88
3607 3687 142.91
428 509 16.96
3401 3402 134.74
4097 4177 162.33
6270 6350 248.44
4679 4680 185.38
942 1022 37.33
3712 3713 147.06
4519 4520 179.04
4807 4808 190.44
4046 4127 160.33
5555 5556 220.09
4613 4693 182.79
3800 3881 150.58
2001 2002 79.26
4743 4823 187.93
2075 2154 82.22
5143 5222 203.77
1126 1206 44.60
2570 2650 101.82
4653 4734 184.37
3556 3636 140.90
317 397 12.57
833 834 32.98
5022 5102 199.00
5693 5694 225.55
5777 5858 228.91
4427 4428 175.39
761 762 30.13
1699 1780 67.32
5458 5539 216.27
5827 5907 230.90
4823 4904 191.11
1676 1755 66.41
2257 2336 89.41
2389 2390 94.65
177 257 7.00
5237 5316 207.50
354 433 14.01
1231 1311 48.77
3212 3291 127.25
5674 5675 224.82
3615 3616 143.21
1410 1489 55.86
3679 3758 145.78
571 572 22.59
3358 3359 133.05
2018 2099 79.96
1207 1287 47.81
1527 1606 60.48
883 962 34.96
5824 5825 230.76
5535 5536 219.29
1769 1848 70.07
4326 4407 171.41
750 830 29.71
4658 4659 184.54
5773 5852 228.73
2598 2678 102.94
949 1028 37.60
3256 3335 129.01
3558 3637 140.97
4446 4527 176.18
3871 3952 153.39
833 912 32.99
1659 1740 65.75
967 1047 38.30
1884 1885 74.63
1146 1227 45.41
281 360 11.12
1837 1918 72.81
4866 4867 192.80
410 490 16.23
3909 3910 154.88
1823 1903 72.24
4038 4117 159.99
3992 4073 158.20
4052 4133 160.57
3800 3880 150.57
2234 2315 88.54
2483 2563 98.37
3668 3747 145.34
122 203 4.84
957 1036 37.92
2675 2754 105.98
153 233 6.07
2805 2886 111.14
3804 3884 150.73
1086 1166 43.03
99 100 3.89
946 1026 37.49
6155 6236 243.91
6014 6093 238.28
5670 5749 224.67
5372 5453 212.86
4208 4289 166.75
582 661 23.04
5875 5954 232.78
695 776 27.55
5211 5292 206.48
6046 6127 239.58
1168 1247 46.27
133 212 5.26
5573 5653 220.83
4243 4323 168.11
3282 3362 130.03
587 588 23.23
1964 2045 77.83
1128 1129 44.66
4282 4283 169.65
4509 4588 178.65
3020 3021 119.65
3020 3099 119.66
704 784 27.90
3140 3220 124.41
2690 2691 106.57
2603 2683 103.14
5203 5283 206.15
822 823 32.54
1147 1227 45.44
1270 1350 50.33
2034 2115 80.60
3481 3561 137.93
4690 4691 185.82
1032 1113 40.91
5694 5775 225.62
1650 1729 65.37
3830 3909 151.76
1660 1741 65.79
4544 4545 180.04
5219 5300 206.80
3134 3214 124.17
6112 6191 242.17
2868 2947 113.64
4304 4384 170.55
6050 6130 239.73
6301 6380 249.67
2824 2904 111.89
3890 3970 154.14
2137 2217 84.68
3436 3517 136.17
1502 1581 59.51
4807 4887 190.46
3656 3736 144.87
2509 2510 99.39
2501 2582 99.10
3452 3532 136.77
688 689 27.24
5042 5121 199.76
3503 3582 138.80
637 716 25.24
1124 1205 44.53
3517 3598 139.38
901 980 35.68
3097 3177 122.72
6155 6156 243.88
4211 4291 166.86
1102 1182 43.67
4554 4633 180.45
2248 2249 89.04
5385 5464 213.36
3355 3435 132.95
4502 4582 178.38
762 843 30.20
5327 5328 211.06
5233 5234 207.33
2526 2605 100.08
4137 4218 163.94
3059 3140 121.21
3754 3835 148.77
401 481 15.87
6007 6086 238.00
5609 5690 222.25
1884 1963 74.64
6326 6327 250.49
3076 3156 121.88
710 789 28.13
4970 5051 196.93
6283 6364 248.97
3584 3664 142.02
5277 5356 209.10
5399 5400 213.91
1542 1623 61.10
1977 2058 78.35
401 402 15.86
311 392 12.34
2898 2979 114.83
364 365 14.40
6060 6141 240.14
1090 1169 43.18
1990 2070 78.86
450 531 17.84
3392 3393 134.38
5133 5212 203.37
3430 3510 135.92
3958 4038 156.83
594 675 23.54
821 822 32.50
443 444 17.53
602 603 23.83
3350 3429 132.74
1897 1976 75.16
6211 6212 246.09
6237 6238 247.13
5851 5932 231.84
2140 2221 84.81
4 5 0.12
5077 5158 201.18
4554 4635 180.47
3144 3145 124.55
1889 1969 74.85
3616 3695 143.26
380 461 15.07
567 647 22.45
2339 2340 92.65
4683 4762 185.55
4164 4243 164.97
503 504 19.90
613 692 24.28
3216 3296 127.42
5595 5676 221.72
5235 5236 207.41
6048 6049 239.63
4879 4958 193.33
5031 5032 199.34
4131 4211 163.69
1251 1331 49.57
2952 2953 116.96
1792 1873 71.01
1189 1268 47.11
3812 3892 151.05
5888 5969 233.32
3619 3700 143.40
4253 4334 168.52
3230 3310 127.98
5702 5703 225.91
1865 1944 73.88
1828 1909 72.45
4872 4952 193.06
4517 4597 178.98
1393 1394 55.17
696 775 27.57
4346 4347 172.18
5489 5490 217.48
100 181 3.96
6151 6152 243.72
1891 1972 74.94
5261 5340 208.46
1740 1741 68.93
1848 1929 73.22
852 933 33.77
3565 3644 141.25
2538 2619 100.58
2421 2502 95.93
4411 4412 174.75
2020 2100 80.03
1882 1883 74.55
4585 4664 181.66
5399 5478 213.92
3771 3772 149.39
4840 4841 191.76
1314 1393 52.05
460 539 18.22
2510 2589 99.44
1004 1005 39.76
1048 1049 41.49
6061 6140 240.16
4246 4326 168.23
2910 2911 115.28
4938 4939 195.65
4969 5048 196.87
5345 5424 211.79
3984 4063 157.86
4523 4524 179.20
4448 4528 176.25
1183 1263 46.88
4828 4909 191.31
6044 6124 239.49
2600 2601 103.00
5784 5785 229.16
4540 4619 179.89
4900 4980 194.15
307 388 12.18
4488 4489 177.80
573 654 22.70
4059 4060 160.82
1190 1270 47.16
2094 2173 82.95
301 382 11.94
1630 1709 64.57
406 407 16.05
3469 3470 137.43
494 573 19.55
2202 2281 87.24
6047 6127 239.61
1028 1108 40.74
1095 1175 43.39
902 982 35.73
2935 2936 116.28
5961 6042 236.21
6104 6185 241.87
5603 5684 222.01
4749 4828 188.16
6016 6096 238.37
3238 3319 128.31
3935 4016 155.92
523 603 20.72
5457 5536 216.21
4736 4816 187.65
1466 1545 58.07
5626 5707 222.93
4991 5071 197.76
2317 2318 91.80
5846 5927 231.64
1281 1361 50.74
812 892 32.16
6295 6374 249.43
2656 2736 105.23
2661 2740 105.42
761 841 30.15
225 306 8.93
5165 5246 204.67
1735 1816 68.76
5744 5824 227.61
707 786 28.01
1820 1821 72.10
4366 4446 173.00
1466 1467 58.06
1981 1982 78.48
3706 3785 146.83
1577 1657 62.49
2129 2130 84.34
951 1032 37.70
4351 4430 172.39
1617 1696 64.05
4059 4139 160.84
5185 5266 205.47
1735 1815 68.75
5999 6000 237.70
971 972 38.44
2617 2698 103.71
1988 1989 78.76
741 821 29.35
6156 6237 243.95
5531 5532 219.13
2449 2529 97.04
2074 2153 82.18
2095 2176 83.01
1338 1417 53.01
4735 4736 187.59
1596 1677 63.26
4545 4546 180.08
307 308 12.15
1595 1596 63.19
13 94 0.51
1719 1799 68.11
1834 1835 72.66
1258 1339 49.86
5344 5423 211.75
3583 3663 141.98
6156 6235 243.93
5723 5803 226.77
4696 4697 186.06
1022 1102 40.50
4885 4966 193.56
3752 3753 148.66
3850 3851 152.52
2503 2584 99.18
3027 3028 119.93
552 553 21.86
999 1000 39.56
762 763 30.17
1058 1059 41.89
6037 6117 239.21
4415 4416 174.91
4547 4548 180.16
237 317 9.40
1384 1465 54.84
355 436 14.07
5182 5262 205.34
3991 4070 158.14
5584 5585 221.25
5030 5111 199.33
1214 1293 48.08
5237 5318 207.52
3056 3137 121.09
1147 1228 45.45
5292 5372 209.68
3622 3701 143.50
1635 1716 64.79
5153 5154 204.16
4943 4944 195.85
2800 2880 110.95
1190 1269 47.15
1534 1614 60.77
3089 3170 122.41
5357 5438 212.29
4538 4539 179.80
5082 5161 201.36
1323 1402 52.41
1687 1767 66.83
5516 5517 218.56
3734 3813 147.95
3923 3924 155.41
2694 2773 106.74
4488 4569 177.83
589 670 23.34
5810 5889 230.21
522 603 20.69
4296 4376 170.23
4291 4371 170.03
4602 4683 182.36
387 467 15.34
1781 1782 70.54
2435 2515 96.48
5087 5088 201.55
6085 6165 241.10
3148 3228 124.73
3499 3500 138.63
6025 6104 238.72
5872 5873 232.65
5473 5474 216.84
4958 5038 196.47
4512 4513 178.76
2572 2651 101.89
1446 1447 57.26
4026 4105 159.51
1127 1208 44.65
6065 6145 240.33
335 415 13.26
399 478 15.81
882 963 34.94
773 854 30.64
5223 5303 206.95
4808 4809 190.48
2374 2453 94.06
936 1017 37.10
462 543 18.32
4690 4770 185.84
3010 3089 119.26
1601 1602 63.41
1061 1140 42.02
5773 5854 228.75
6122 6201 242.57
1593 1674 63.14
2883 2963 114.22
3232 3233 128.04
5519 5599 218.70
5920 5999 234.57
4969 5050 196.89
6216 6296 246.31
2795 2876 110.77
5481 5482 217.16
930 1009 36.84
842 921 33.35
1488 1489 58.94
5284 5364 209.36
2885 2965 114.30
3710 3789 146.99
1651 1732 65.43
3189 3190 126.35
2623 2704 103.95
1380 1381 54.65
3248 3249 128.68
5527 5606 218.98
3170 3171 125.59
4709 4790 186.61
2857 2938 113.22
475 555 18.83
636 637 25.19
1115 1194 44.18
1668 1749 66.11
5011 5090 198.55
58 137 2.29
4630 4631 183.45
546 625 21.63
1465 1546 58.05
1512 1593 59.93
811 892 32.13
3595 3596 142.44
3866 3945 153.17
3100 3180 122.84
4215 4296 167.03
2575 2654 102.01
5071 5150 200.92
4723 4724 187.11
2929 2930 116.04
3666 3667 145.25
2917 2997 115.58
704 705 27.88
4123 4203 163.37
6015 6016 238.31
4796 4877 190.06
787 868 31.20
3855 3934 152.73
3530 3609 139.85
5426 5505 215.00
2749 2750 108.90
1351 1352 53.52
3627 3707 143.71
5540 5621 219.52
4905 4906 194.33
590 591 23.35
3607 3688 142.92
2688 2767 106.50
5890 5971 233.40
788 869 31.24
5925 6004 234.75
2471 2552 97.93
4027 4106 159.55
340 419 13.45
3644 3725 144.40
534 615 21.17
4534 4613 179.65
6274 6353 248.59
5610 5611 222.26
4616 4617 182.89
1450 1529 57.43
2783 2863 110.28
4317 4396 171.06
873 953 34.60
248 328 9.81
4610 4689 182.66
2326 2406 92.15
5190 5191 205.64
1225 1306 48.54
6079 6160 240.90
310 390 12.29
5406 5487 214.22
1009 1088 39.97
5518 5519 218.64
5058 5059 200.39
1352 1432 53.58
4328 4409 171.49
552 631 21.87
5214 5215 206.57
5300 5379 209.99
300 301 11.87
4556 4635 180.53
941 1021 37.29
6262 6263 248.10
1388 1469 55.00
1832 1833 72.58
5606 5685 222.11
2084 2085 82.54
1698 1779 67.28
834 913 33.03
849 928 33.63
3700 3779 146.59
5341 5421 211.64
1562 1563 61.87
5915 5994 234.38
3813 3814 151.07
3971 3972 157.33
4072 4073 161.34
1450 1451 57.42
1945 1946 77.04
2349 2428 93.06
234 235 9.26
2532 2533 100.31
5686 5765 225.28
3059 3138 121.19
328 409 12.99
4741 4742 187.83
375 376 14.84
1148 1227 45.47
356 437 14.11
5656 5736 224.12
1988 2068 78.78
4433 4514 175.66
1583 1664 62.74
3621 3700 143.46
5929 6010 234.93
3770 3851 149.38
4693 4774 185.97
4387 4388 173.82
6145 6225 243.50
4550 4629 180.29
1249 1328 49.48
4532 4533 179.56
490 571 19.41
1005 1085 39.82
1433 1514 56.80
2271 2352 89.99
3898 3979 154.47
1043 1044 41.29
3683 3763 145.92
4899 4978 194.10
2654 2655 105.13
3711 3791 147.04
4412 4493 174.82
3886 3966 153.98
3399 3479 134.68
3619 3699 143.39
3767 3768 149.23
2514 2594 99.61
3166 3246 125.45
1434 1514 56.83
3340 3341 132.33
3035 3036 120.25
1213 1292 48.04
5355 5436 212.21
2604 2605 103.16
2067 2148 81.92
3922 3923 155.37
3604 3685 142.80
5541 5622 219.56
3226 3307 127.83
5445 5525 215.74
4772 4851 189.08
4537 4618 179.79
5960 6041 236.17
2864 2943 113.48
998 1077 39.53
2614 2695 103.59
205 285 8.12
3389 3468 134.27
2311 2390 91.57
4994 5075 197.89
5024 5104 199.08
5066 5067 200.71
3623 3624 143.53
1966 2045 77.89
1286 1367 50.95
626 705 24.80
2398 2478 95.03
4208 4288 166.74
6129 6208 242.85
1949 2029 77.22
3204 3285 126.95
1156 1235 45.79
5937 6016 235.23
5112 5113 202.55
3629 3708 143.78
654 734 25.90
3437 3518 136.21
2591 2671 102.66
3410 3491 135.13
5171 5250 204.89
343 423 13.58
3768 3849 149.30
3857 3858 152.80
1905 1906 75.47
1793 1874 71.05
5483 5562 217.25
1399 1479 55.43
1575 1655 62.41
2649 2650 104.93
3576 3577 141.68
3282 3283 130.01
2235 2315 88.57
1646 1726 65.22
2713 2792 107.50
2305 2386 91.35
5739 5820 227.42
2247 2328 89.03
3074 3155 121.81
3246 3326 128.62
1293 1373 51.22
5991 6070 237.39
4416 4495 174.96
4175 4176 165.40
2136 2137 84.62
1463 1542 57.95
918 999 36.38
1275 1276 50.51
5283 5362 209.31
5953 6033 235.88
4231 4312 167.67
5878 5959 232.92
2114 2194 83.76
2561 2642 101.47
434 435 17.17
1662 1663 65.84
2281 2361 90.38
2333 2413 92.43
3909 3988 154.89
1937 2017 76.74
4042 4122 160.16
1833 1834 72.62
3026 3106 119.91
873 954 34.61
1933 1934 76.56
5010 5091 198.53
3765 3844 149.16
3704 3785 146.77
3080 3161 122.05
6144 6223 243.45
944 1023 37.40
4102 4103 162.51
5857 5858 232.05
4934 4935 195.49
2652 2653 105.05
4172 4252 165.30
6035 6116 239.14
1625 1626 64.36
2355 2435 93.31
2714 2794 107.55
5333 5334 211.30
946 1027 37.50
1418 1497 56.18
220 221 8.70
1292 1371 51.17
487 568 19.29
4702 4783 186.33
3553 3633 140.78
2837 2917 112.41
5062 5141 200.56
2838 2917 112.44
1328 1407 52.61
2157 2236 85.47
5913 5993 234.31
1485 1564 58.83
2189 2268 86.72
249 328 9.84
50 131 1.99
4878 4958 193.30
3813 3892 151.08
840 921 33.29
1889 1970 74.86
5546 5547 219.73
5105 5184 202.28
3501 3581 138.73
4039 4118 160.03
95 176 3.76
1254 1333 49.68
5752 5831 227.92
3269 3350 129.55
1581 1661 62.65
2165 2246 85.78
3401 3480 134.75
343 424 13.59
121 200 4.78
5963 6044 236.29
465 546 18.44
5198 5277 205.97
2159 2240 85.57
4102 4181 162.52
2741 2820 108.59
3064 3143 121.39
5017 5096 198.79
3378 3458 133.84
2407 2488 95.37
3189 3270 126.38
3323 3324 131.65
1945 2026 77.07
3950 4031 156.52
2187 2266 86.64
776 777 30.73
6105 6185 241.90
1435 1515 56.87
774 775 30.65
553 633 21.92
2400 2479 95.09
4788 4789 189.71
4376 4377 173.38
5476 5555 216.97
3818 3897 151.28
2037 2117 80.71
6306 6385 249.87
1632 1713 64.67
4078 4158 161.60
1919 1920 76.03
2773 2853 109.88
4356 4357 172.58
1193 1194 47.26
6103 6184 241.83
1866 1947 73.94
4074 4155 161.45
435 436 17.21
3091 3092 122.46
2614 2615 103.56
6200 6201 245.65
4828 4908 191.30
6298 6299 249.54
1629 1710 64.55
1817 1898 72.01
5585 5666 221.32
2885 2964 114.29
4157 4238 164.74
2215 2294 87.76
2759 2760 109.30
3121 3201 123.65
6279 6359 248.80
4512 4592 178.78
2030 2111 80.44
2113 2114 83.70
3191 3271 126.45
976 1056 38.66
698 699 27.64
1290 1369 51.09
2415 2494 95.67
1117 1198 44.28
1761 1762 69.75
3861 3942 152.99
2786 2787 110.38
3594 3673 142.41
1299 1300 51.44
2567 2647 101.70
3799 3880 150.54
5536 5616 219.35
685 686 27.12
5040 5119 199.70
4804 4883 190.33
3001 3082 118.92
598 599 23.67
4271 4351 169.23
856 937 33.93
5076 5156 201.13
3430 3431 135.90
3690 3769 146.19
5724 5805 226.82
4144 4225 164.22
4882 4962 193.43
1068 1069 42.29
1696 1775 67.18
2445 2526 96.89
3684 3765 145.97
5230 5231 207.21
6226 6307 246.72
5621 5702 222.73
2107 2188 83.49
5633 5713 223.20
2944 3024 116.66
3785 3864 149.96
1232 1313 48.82
6153 6233 243.82
5309 5310 210.34
1363 1443 53.99
216 297 8.57
298 377 11.80
5060 5141 200.50
2348 2428 93.03
4919 4999 194.91
644 724 25.50
5854 5935 231.96
6279 6360 248.81
1277 1356 50.60
2380 2460 94.31
4397 4477 174.24
5145 5225 203.86
2670 2750 105.79
5784 5865 229.19
2259 2340 89.51
5468 5469 216.64
350 431 13.87
4850 4929 192.17
5487 5568 217.43
1114 1194 44.15
814 893 32.23
146 226 5.79
3630 3711 143.84
5890 5891 233.37
2638 2719 104.55
5344 5424 211.76
1455 1536 57.65
3559 3560 141.00
6018 6099 238.46
844 845 33.42
3179 3259 125.97
3133 3213 124.13
3503 3584 138.82
215 296 8.53
945 946 37.43
2887 2968 114.39
2109 2188 83.55
6046 6047 239.55
3579 3660 141.83
510 591 20.21
2999 3080 118.84
4044 4124 160.24
4566 4646 180.91
685 766 27.15
1816 1897 71.97
3726 3805 147.63
1943 1944 76.96
5480 5561 217.15
3897 3976 154.41
678 758 26.86
763 842 30.22
3977 4057 157.59
1596 1675 63.24
1316 1396 52.14
6279 6280 248.78
4069 4070 161.22
2422 2503 95.97
1412 1413 55.93
2465 2466 97.66
5648 5727 223.79
2201 2280 87.20
3423 3504 135.65
3656 3737 144.88
2985 3064 118.26
1250 1251 49.51
1784 1864 70.68
3924 4003 155.46
1442 1443 57.10
6010 6089 238.12
3677 3756 145.70
1167 1246 46.23
4599 4679 182.23
4263 4344 168.92
2039 2040 80.77
1388 1467 54.98
2988 3068 118.39
1499 1578 59.39
4882 4883 193.41
3678 3757 145.74
3475 3555 137.69
4015 4094 159.07
5022 5101 198.99
3629 3630 143.77
1414 1493 56.02
983 1063 38.94
3290 3371 130.36
2056 2135 81.46
1859 1938 73.64
4489 4570 177.87
1570 1571 62.19
3172 3252 125.69
2171 2252 86.02
4944 5025 195.92
803 804 31.78
4384 4463 173.71
2248 2328 89.06
4918 4998 194.87
2007 2087 79.51
5114 5195 202.66
3834 3915 151.94
3782 3862 149.85
3721 3801 147.44
4871 4951 193.02
4227 4307 167.50
3955 4034 156.70
2428 2508 96.20
6049 6050 239.67
6135 6136 243.08
2813 2814 111.43
1411 1492 55.92
5486 5566 217.38
5513 5593 218.46
5826 5905 230.85
5371 5450 212.80
2170 2251 85.98
562 642 22.25
6109 6190 242.07
3949 4030 156.48
758 759 30.01
2896 2976 114.74
5212 5292 206.51
98 99 3.85
716 795 28.37
1879 1880 74.43
2986 3065 118.30
2481 2482 98.28
4683 4763 185.56
820 821 32.46
2892 2972 114.58
3959 4039 156.87
4519 4599 179.06
677 756 26.81
35 115 1.38
5528 5608 219.03
1628 1629 64.48
403 404 15.93
4671 4751 185.08
3343 3424 132.48
1132 1213 44.85
2509 2590 99.42
3461 3462 137.11
1772 1852 70.20
2537 2616 100.52
2857 2858 113.19
2888 2968 114.42
410 491 16.24
2239 2319 88.73
841 922 33.33
5320 5401 210.81
518 519 20.50
107 108 4.21
357 438 14.15
4136 4137 163.87
898 899 35.55
2410 2489 95.47
1546 1547 61.23
1534 1613 60.76
1513 1593 59.96
3045 3124 120.63
3319 3399 131.51
4830 4831 191.36
3197 3276 126.68
5361 5441 212.41
2571 2652 101.87
2979 2980 118.01
4754 4755 188.35
1955 2036 77.47
4326 4327 171.38
5848 5849 231.69
5906 5987 234.04
6286 6367 249.09
1919 1999 76.05
3349 3428 132.70
1354 1433 53.65
2556 2557 101.27
1988 2069 78.79
5732 5813 227.14
1993 2072 78.97
4804 4884 190.34
1928 2007 76.37
1205 1286 47.74
4820 4901 190.99
2828 2907 112.04
3283 3362 130.06
6243 6324 247.37
4781 4860 189.44
1630 1711 64.59
4010 4091 158.89
1626 1705 64.41
3189 3269 126.37
5069 5148 200.84
2367 2446 93.78
1607 1688 63.67
3235 3315 128.18
5298 5377 209.91
3085 3086 122.22
200 280 7.92
4842 4923 191.87
1088 1167 43.10
551 631 21.84
1311 1392 51.95
3084 3085 122.18
4821 4901 191.02
531 532 21.02
68 147 2.69
6020 6099 238.52
2313 2394 91.67
3626 3705 143.66
1284 1285 50.84
178 258 7.04
4165 4166 165.00
2814 2895 111.50
3743 3822 148.31
5055 5136 200.30
5282 5361 209.27
3930 3931 155.69
2031 2032 80.45
2188 2267 86.68
2569 2649 101.78
4974 5055 197.09
1510 1590 59.84
2252 2332 89.22
3312 3392 131.23
3755 3835 148.80
4055 4134 160.67
1062 1141 42.06
6272 6352 248.52
738 739 29.21
3567 3568 141.32
3396 3476 134.56
1678 1758 66.50
2867 2868 113.59
5046 5126 199.93
790 871 31.32
4484 4565 177.67
5998 6078 237.68
2423 2424 95.98
942 1023 37.34
5629 5710 223.05
2739 2818 108.51
2016 2097 79.88
2780 2860 110.16
5317 5397 210.68
5195 5274 205.85
5080 5161 201.30
739 818 29.26
137 217 5.43
4577 4656 181.34
3451 3531 136.73
3876 3877 153.56
5371 5451 212.81
5363 5444 212.50
1522 1603 60.30
650 729 25.73
2096 2097 83.02
2797 2798 110.82
5448 5449 215.84
3702 3782 146.68
170 251 6.73
5516 5596 218.58
1351 1431 53.54
5951 6030 235.79
970 971 38.40
5518 5598 218.66
571 652 22.62
576 657 22.82
5560 5640 220.31
4320 4400 171.18
288 367 11.40
5812 5892 230.30
3337 3418 132.24
4568 4648 180.99
5423 5504 214.90
3407 3487 135.00
517 598 20.49
1922 2002 76.14
955 1034 37.84
975 1054 38.61
5849 5850 231.73
4883 4962 193.46
5856 5935 232.02
5396 5475 213.80
4935 5014 195.54
3184 3185 126.15
3150 3151 124.79
108 188 4.27
3161 3241 125.25
6270 6271 248.42
2764 2845 109.53
590 670 23.37
4832 4913 191.47
2519 2600 99.82
2838 2919 112.46
930 1011 36.86
333 412 13.17
2021 2102 80.08
3123 3202 123.72
161 162 6.35
5347 5428 211.89
836 837 33.10
4608 4687 182.58
3139 3140 124.35
5172 5253 204.95
367 368 14.52
3271 3350 129.61
3643 3722 144.34
95 96 3.73
1252 1332 49.61
3368 3369 133.42
6122 6203 242.59
5078 5159 201.22
192 271 7.59
5561 5641 220.35
2257 2337 89.42
2923 2924 115.80
6301 6382 249.69
5814 5893 230.37
4718 4799 186.97
5456 5535 216.17
995 996 39.40
3385 3465 134.12
6108 6187 242.01
5993 6072 237.47
1060 1141 42.00
1695 1696 67.13
4030 4110 159.68
4210 4290 166.82
906 985 35.88
3562 3643 141.15
5500 5501 217.92
608 609 24.07
2002 2081 79.30
1747 1827 69.23
5418 5498 214.69
191 272 7.57
476 556 18.87
4746 4825 188.04
131 210 5.18
2450 2530 97.08
2380 2381 94.29
1857 1938 73.58
2036 2115 80.66
4597 4598 182.13
4894 4975 193.92
5659 5660 224.22
6015 6094 238.32
2101 2182 83.25
2496 2577 98.90
3685 3686 145.98
3620 3621 143.41
6319 6400 250.41
258 259 10.19
2486 2566 98.49
5747 5828 227.74
2000 2080 79.25
3996 3997 158.33
2457 2538 97.37
3716 3717 147.22
4570 4649 181.06
4278 4279 169.49
512 591 20.27
297 376 11.76
4944 4945 195.89
669 670 26.48
492 573 19.49
2534 2615 100.42
5775 5856 228.83
1530 1610 60.61
5558 5638 220.23
3707 3786 146.87
3632 3711 143.90
4779 4859 189.37
5047 5128 199.98
1406 1487 55.72
2983 3064 118.20
608 687 24.08
5293 5294 209.70
4270 4349 169.18
3072 3153 121.73
3394 3395 134.46
4572 4653 181.16
2916 2917 115.52
3745 3826 148.41
316 317 12.51
5136 5216 203.50
3070 3071 121.62
6181 6260 244.90
5045 5126 199.90
968 1049 38.35
2372 2373 93.97
3907 3988 154.83
2610 2689 103.41
4419 4420 175.07
2725 2805 107.96
1524 1605 60.38
633 634 25.07
2890 2970 114.50
6112 6113 242.16
3191 3270 126.44
1895 1975 75.09
6122 6202 242.58
3741 3822 148.25
4591 4670 181.90
2961 3041 117.31
6372 6373 250.95
1198 1279 47.49
1981 2060 78.49
4898 4977 194.06
3842 3923 152.23
5002 5003 198.18
1490 1569 59.03
1437 1518 56.96
5014 5095 198.69
1370 1449 54.26
4910 4990 194.55
506 587 20.05
976 977 38.64
2863 2942 113.44
5488 5568 217.46
45 124 1.77
4773 4854 189.14
4268 4349 169.12
502 581 19.87
1270 1349 50.32
4510 4589 178.69
3125 3126 123.79
2711 2790 107.42
6141 6142 243.32
2478 2558 98.20
3085 3164 122.23
1382 1461 54.74
4133 4212 163.76
4404 4484 174.49
4521 4602 179.15
4170 4249 165.21
4211 4212 166.84
5987 6068 237.25
4775 4856 189.22
6318 6397 250.35
3981 4062 157.76
4720 4799 187.02
6296 6297 249.46
2322 2402 91.99
6171 6252 244.52
663 744 26.27
1399 1478 55.42
5159 5238 204.41
2578 2658 102.14
2046 2047 81.05
1152 1153 45.62
5030 5109 199.31
5936 5937 235.18
3165 3246 125.42
2760 2761 109.34
3588 3667 142.17
1064 1065 42.13
3415 3416 135.30
6262 6343 248.13
115 194 4.54
3496 3576 138.53
3009 3089 119.23
984 1064 38.98
2158 2159 85.50
1626 1627 64.40
644 725 25.51
2647 2648 104.85
6214 6295 246.24
5295 5296 209.78
293 294 11.59
2888 2889 114.40
1049 1050 41.53
2294 2373 90.89
4674 4675 185.18
3718 3719 147.30
1653 1734 65.51
5234 5314 207.39
3037 3118 120.36
1346 1347 53.32
1377 1378 54.53
4362 4441 172.83
3310 3389 131.14
4797 4876 190.08
2206 2287 87.42
3105 3106 123.02
3680 3759 145.81
1651 1652 65.40
5801 5882 229.87
5668 5748 224.60
1131 1132 44.78
4342 4343 172.02
1409 1488 55.82
5719 5799 226.61
3567 3646 141.33
6155 6235 243.90
5115 5116 202.67
4019 4100 159.25
3167 3168 125.47
5394 5473 213.72
587 666 23.24
3443 3524 136.42
2892 2973 114.59
5960 6039 236.15
4216 4296 167.06
6177 6257 244.75
1815 1895 71.92
418 498 16.55
6229 6308 246.82
2750 2751 108.94
454 535 18.00
755 834 29.90
3592 3671 142.33
1568 1647 62.12
1927 2007 76.34
6060 6139 240.12
3203 3283 126.90
39 119 1.54
4665 4666 184.82
334 335 13.20
5574 5654 220.87
5885 5886 233.17
6196 6275 245.50
1555 1636 61.62
5997 6076 237.63
2787 2788 110.42
2821 2900 111.76
4450 4530 176.33
6306 6386 249.88
737 816 29.18
2038 2118 80.75
2173 2253 86.09
2641 2722 104.64
4261 4340 168.82
1844 1845 73.03
5268 5349 208.76
4131 4212 163.70
5638 5719 223.41
1470 1551 58.25
5556 5637 220.16
507 586 20.07
564 643 22.32
1294 1375 51.27
1172 1253 46.45
5502 5503 218.00
2682 2683 106.25
1782 1861 70.59
1777 1858 70.41
